,Soil_Type,Soil_Nutrient_Levels,Organic_Matter_Content,Cover_Cropping,Soil_Erosion_Prevention,Crop_Type,Crop_Rotation_Practice,Soil_Health_Index
2010,Clayey,7.251883955291579,4.270261318178388,No,Contour Plowing,Maize,No,9.605798830129636
2011,Loamy,4.282036086109029,4.3717999725564285,No,Windbreaks,Rice,No,7.505687617078188
2012,Sandy,7.6465529065946685,3.081824368557532,Yes,Windbreaks,Rice,No,8.454547406514227
2013,Sandy,6.999553763914351,4.44324345074695,Yes,Contour Plowing,Wheat,No,3.495645072158284
2014,Clayey,2.076057979768508,1.0217748367667623,Yes,Contour Plowing,Maize,Yes,7.1544072470815285
2015,Clayey,6.153785678040261,1.1406985261263864,Yes,Contour Plowing,Maize,Yes,8.761943290401968
2016,Loamy,3.310691466787822,4.647286374546971,No,Windbreaks,Rice,Yes,5.314703634069261
2017,Clayey,8.236861026702336,4.101327719543664,Yes,Terracing,Wheat,Yes,4.869026742076828
2018,Clayey,4.833439376202455,2.8028242330015427,No,Windbreaks,Wheat,No,7.474640620886008
2019,Sandy,9.952157486768385,4.014440525911949,No,Contour Plowing,Wheat,No,6.039205176202716
2020,Sandy,1.832503941450674,4.8225578468936865,No,Terracing,Wheat,Yes,9.938539748746395
2021,Loamy,8.023130764661428,4.08835809552514,Yes,Windbreaks,Wheat,Yes,4.825925206557055
2022,Clayey,7.063315601879408,4.369485335273287,Yes,Contour Plowing,Wheat,No,2.5834894959248795
2023,Clayey,7.907489475316349,4.042426325560247,No,Windbreaks,Maize,Yes,5.247415475076815
2024,Sandy,3.767768159414107,1.6728443697341664,No,Terracing,Rice,Yes,3.1168449378795824
2025,Clayey,5.428490404441606,4.334296438582947,No,Contour Plowing,Rice,No,6.05128438715051
2026,Sandy,8.168576677513375,1.7804352800968402,No,Windbreaks,Wheat,No,2.1321729319415126
2027,Loamy,3.092871984587695,4.570445312176588,No,Terracing,Maize,No,9.549786461942674
2028,Sandy,3.034298771097869,2.8345995923243037,Yes,Terracing,Maize,Yes,8.738405933861449
2029,Clayey,5.959458579654392,3.707907009244114,Yes,Windbreaks,Wheat,No,2.4000885739798337
2030,Loamy,5.712072215768702,2.988963391522574,Yes,Terracing,Rice,No,2.5515363047230872
2031,Sandy,3.5403622337163956,1.3759637176664081,No,Contour Plowing,Wheat,Yes,5.611948070392149
2032,Sandy,3.682680854723405,2.1628892304826604,No,Terracing,Maize,No,7.955932483375526
2033,Loamy,3.5006064688590897,4.9349274159880245,Yes,Windbreaks,Wheat,Yes,2.9717140210077653
2034,Loamy,7.943608557986389,4.842859006679269,Yes,Contour Plowing,Rice,Yes,1.5487454760357866
2035,Sandy,6.867107790062145,2.281947590622189,No,Terracing,Rice,Yes,5.909808489243536
2036,Clayey,8.491754650692275,4.985187216980903,Yes,Terracing,Maize,Yes,7.22437402691809
2037,Sandy,9.779257254826197,4.382204781987598,Yes,Contour Plowing,Wheat,No,3.199289421634453
2038,Loamy,5.267478666447878,3.4438379977290188,Yes,Contour Plowing,Wheat,Yes,7.6579100897557435
2039,Sandy,1.6002449326490398,1.160498481044038,No,Terracing,Maize,No,9.555794064501479
2040,Loamy,1.432830793708319,4.605787318153518,No,Contour Plowing,Wheat,No,2.2336699841692558
2041,Loamy,3.6609853534445724,3.229717117057279,Yes,Windbreaks,Maize,No,5.599261587778257
2042,Clayey,9.392901304172058,4.473904604811079,No,Terracing,Wheat,No,1.5115775561342435
2043,Loamy,5.708917494737874,4.337716479622969,Yes,Windbreaks,Rice,No,2.85994906507644
2044,Loamy,3.4460786447211627,4.332024860804344,Yes,Terracing,Maize,Yes,1.8083741811496594
2045,Clayey,4.592501150599176,3.7926954428596202,No,Windbreaks,Wheat,No,4.636059607721823
2046,Loamy,6.387355966642037,2.1656605547041945,No,Windbreaks,Wheat,Yes,8.38748611337282
2047,Clayey,6.87654692324058,2.3446410309780794,No,Contour Plowing,Wheat,Yes,6.194174054696032
2048,Clayey,2.385275588046145,2.2338768503307453,Yes,Terracing,Maize,Yes,3.0032635344888767
2049,Loamy,9.793285088906584,1.0801839981302588,Yes,Contour Plowing,Rice,No,1.3609958238615079
2050,Loamy,5.9029500428451,3.3302756368592448,Yes,Contour Plowing,Wheat,No,5.980583757580776
2051,Sandy,2.2211948601305136,3.7953346817841314,No,Terracing,Maize,No,2.195170434915139
2052,Clayey,9.042717280115204,4.415463974100814,Yes,Windbreaks,Wheat,No,4.084606246273815
2053,Sandy,1.6717458797148592,1.5606617335309214,Yes,Terracing,Rice,Yes,5.591730330222454
2054,Loamy,9.169618898597614,3.176732595907207,Yes,Terracing,Rice,No,9.133592821175732
2055,Sandy,9.969090906600842,1.0320325626951314,Yes,Terracing,Rice,No,1.7364099437984528
2056,Clayey,7.303886192408535,1.380374590842918,No,Contour Plowing,Maize,Yes,7.017468330401475
2057,Sandy,7.934024989665908,1.2168469768239722,No,Terracing,Wheat,Yes,1.1267315695439066
2058,Clayey,4.035725528207378,3.9019121360619478,No,Terracing,Maize,Yes,6.6691769712426625
2059,Loamy,9.474191674605404,1.3242382555104126,Yes,Terracing,Wheat,Yes,5.963792403975343
2060,Loamy,5.767425694975309,3.86581192623516,Yes,Windbreaks,Maize,Yes,8.306799580810608
2061,Clayey,7.591496019377994,1.9984988176423335,Yes,Windbreaks,Wheat,Yes,5.7849622557803135
2062,Loamy,9.316969443201515,4.510851842787758,No,Windbreaks,Maize,Yes,4.173549397535237
2063,Loamy,9.776619783779575,4.252599953455256,No,Windbreaks,Wheat,No,3.184757841954039
2064,Loamy,8.498839209370068,4.831320869901106,No,Contour Plowing,Maize,No,1.767247676038657
2065,Loamy,3.7271575628382703,4.535048061832128,No,Contour Plowing,Rice,Yes,5.811514068667881
2066,Clayey,9.698927648968741,4.733317676465389,No,Terracing,Maize,Yes,8.994897339837117
2067,Sandy,6.653075781192146,4.434969586053231,Yes,Contour Plowing,Rice,No,5.632700445601205
2068,Sandy,9.375782287167638,3.7735276024594215,No,Windbreaks,Rice,Yes,7.651925717193031
2069,Loamy,7.084945232329167,1.6810366085017439,No,Terracing,Wheat,Yes,3.6859144439581804
2070,Sandy,3.7651506566294843,2.0868300754163718,No,Terracing,Rice,Yes,5.03317773887291
2071,Sandy,4.330220717285344,1.8509078645210923,Yes,Windbreaks,Rice,Yes,3.9214288310133827
2072,Loamy,5.954245993926464,3.4143431506328223,No,Windbreaks,Wheat,Yes,1.9833950021940765
2073,Loamy,8.110133574038938,3.0144797518944055,No,Windbreaks,Maize,No,4.7528974295515445
2074,Sandy,3.8618429620630144,4.468319988633695,No,Contour Plowing,Maize,Yes,7.878585086534947
2075,Clayey,6.217580495207729,4.810691465996303,Yes,Terracing,Rice,Yes,4.5547749959006545
2076,Loamy,4.110624942187614,2.6194395584725774,Yes,Windbreaks,Maize,Yes,6.851612999964406
2077,Clayey,8.341924641715964,3.0254022131232494,No,Terracing,Rice,No,7.827539356457742
2078,Sandy,5.200552843911554,4.886065427216557,No,Terracing,Maize,No,3.904626044946904
2079,Loamy,1.690505441675967,2.104955766492574,No,Contour Plowing,Maize,Yes,8.177631036449291
2080,Clayey,2.4944726933338273,4.169563101435255,No,Terracing,Maize,Yes,4.050331452727386
2081,Loamy,1.5499420085766906,1.900959609340985,Yes,Windbreaks,Rice,Yes,3.3049635441441048
2082,Sandy,5.493726514128927,3.725840461701088,No,Windbreaks,Wheat,Yes,3.0020155098387855
2083,Clayey,1.9570356761340446,2.0144625105542566,Yes,Terracing,Maize,No,2.7991373115235536
2084,Sandy,2.027259723786689,4.534933555325548,No,Terracing,Maize,No,7.634116655320571
2085,Sandy,9.469434340345394,3.2459117749467072,Yes,Contour Plowing,Maize,Yes,8.98758334951226
2086,Loamy,8.853895649584498,1.7437345634975383,Yes,Windbreaks,Rice,Yes,3.075836267667603
2087,Clayey,5.068779371302294,1.897476702793944,No,Windbreaks,Wheat,No,1.7671626801653855
2088,Sandy,9.872247887651852,2.975396782832401,Yes,Terracing,Rice,No,3.8239027865959456
2089,Sandy,1.001678753535968,4.846408102299515,No,Terracing,Maize,Yes,6.920625150292228
2090,Clayey,6.525815106460544,4.0785686555346174,Yes,Terracing,Rice,Yes,4.31668083003435
2091,Sandy,6.5478535963468305,2.9532385713033804,Yes,Windbreaks,Maize,Yes,5.942588852900969
2092,Sandy,5.1169875028289935,2.3508765782488683,No,Terracing,Maize,No,7.698744691076758
2093,Clayey,4.572531756408636,3.1970739733937705,No,Contour Plowing,Rice,No,4.676306780395437
2094,Clayey,5.098448219325468,3.993443333714479,Yes,Contour Plowing,Maize,No,9.997253482340753
2095,Clayey,4.734643924717124,4.1357143538112,Yes,Terracing,Maize,No,3.6815433421195225
2096,Clayey,7.574432297340694,2.2984351923877786,No,Contour Plowing,Wheat,Yes,9.804235166853553
2097,Loamy,2.2181989147595567,3.884637072855509,No,Contour Plowing,Rice,No,2.8272669870980254
2098,Clayey,2.778752985320171,3.6311551201447445,No,Contour Plowing,Rice,No,1.998385689378608
2099,Loamy,2.624664055531812,4.836449167985176,Yes,Contour Plowing,Maize,No,7.757475625849311
2100,Loamy,3.362235266091381,4.724361162032059,No,Contour Plowing,Maize,Yes,7.320786909860782
2101,Loamy,5.72732576903425,4.157517302414308,No,Windbreaks,Rice,No,8.300524125182179
2102,Sandy,2.0008787260439687,3.8935787554197137,Yes,Terracing,Rice,No,4.092313795599744
2103,Loamy,8.813523657938537,2.0961663588171033,No,Contour Plowing,Rice,No,9.377268884676853
2104,Loamy,3.676253781776251,4.383861024394133,No,Terracing,Maize,Yes,2.0753328553577095
2105,Sandy,2.462841887218371,2.7100228148534646,No,Contour Plowing,Wheat,No,1.2724939119801353
2106,Sandy,7.08059178638419,2.0889621700241787,No,Windbreaks,Wheat,Yes,3.7050749660077438
2107,Sandy,1.3427767053938735,2.53664303181385,Yes,Windbreaks,Maize,Yes,8.175920170602254
2108,Clayey,6.579717083867478,4.343741960066032,No,Contour Plowing,Maize,No,7.056840765462834
2109,Sandy,7.283785876088498,1.59453286231154,No,Contour Plowing,Maize,Yes,4.9258788780036085
2110,Sandy,2.9342487824804726,2.82463496447929,No,Contour Plowing,Rice,No,3.306282527749019
2111,Loamy,1.3776766609927087,2.9694303781179587,No,Windbreaks,Maize,Yes,1.5334550809117948
2112,Sandy,4.2728082302750465,1.1465187903952776,No,Windbreaks,Rice,Yes,4.037550206027253
2113,Clayey,1.8873480721774283,1.7829841181926613,No,Terracing,Wheat,No,5.1401779097927465
2114,Sandy,2.048300647060034,4.306969714303426,Yes,Windbreaks,Maize,No,7.183214542640847
2115,Clayey,3.288351083003781,4.3230695543790425,Yes,Contour Plowing,Maize,Yes,6.813747594517879
2116,Sandy,3.659211321640834,2.169660335536992,Yes,Terracing,Rice,Yes,9.526104126386901
2117,Sandy,5.769733069192785,4.499588938391705,No,Windbreaks,Rice,Yes,1.9035632714757496
2118,Sandy,7.1055269695271175,4.087131756273392,No,Windbreaks,Rice,Yes,4.027061105912228
2119,Sandy,6.334938467831663,2.6716299351816377,No,Contour Plowing,Wheat,No,5.334202737432085
2120,Clayey,2.335243035605651,3.9936253776201514,Yes,Terracing,Wheat,Yes,7.036262144685903
2121,Clayey,2.548774292073638,4.845338524779224,No,Windbreaks,Maize,Yes,5.459065222972657
2122,Loamy,8.90892324813623,2.8358788722613952,Yes,Windbreaks,Maize,No,9.214824087520649
2123,Clayey,6.025170835577023,1.9537087158139346,No,Contour Plowing,Rice,Yes,6.478051110398322
2124,Sandy,8.8294404960792,4.767266000200623,No,Terracing,Wheat,No,1.3569886872209371
2125,Loamy,4.343918601878869,3.414977154253026,Yes,Terracing,Maize,No,2.022903721595209
2126,Loamy,6.5296000668819145,1.4210606499217011,Yes,Terracing,Rice,No,7.781460053325027
2127,Loamy,5.712970744491496,3.290731263426758,Yes,Terracing,Rice,Yes,7.442089267116648
2128,Sandy,3.8721114083841632,3.002323557793195,Yes,Contour Plowing,Wheat,No,2.3814730164313462
2129,Clayey,5.229238348302358,4.4223555763022535,Yes,Windbreaks,Wheat,No,1.5301779495909944
2130,Sandy,5.522417891442388,3.1227807590540855,Yes,Windbreaks,Maize,No,6.208460698958817
2131,Loamy,2.806938772810107,2.0209297373771338,No,Terracing,Maize,Yes,6.721649488240601
2132,Sandy,3.8350933513905843,3.702576255459554,Yes,Terracing,Rice,Yes,2.217696737615514
2133,Sandy,8.12268775456278,3.1703018101423206,No,Terracing,Rice,Yes,5.262573889367338
2134,Clayey,9.242094155087145,1.9321785130674898,No,Windbreaks,Rice,Yes,3.7524837620657165
2135,Clayey,4.238146841907695,3.2945114317716313,No,Windbreaks,Maize,No,9.381750810731988
2136,Loamy,3.7627505398811634,4.286142311558745,No,Terracing,Wheat,No,2.972798230504641
2137,Sandy,2.756774481146943,1.1142836708960417,No,Contour Plowing,Maize,No,7.5993465331296965
2138,Sandy,7.106420517855231,3.523404154580447,Yes,Windbreaks,Wheat,Yes,5.663205220099038
2139,Clayey,3.9078973149970357,2.3983407831375683,Yes,Windbreaks,Maize,No,1.1036891082343905
2140,Sandy,9.889745851892696,2.1706857830376967,Yes,Terracing,Maize,Yes,5.6529872489135595
2141,Sandy,3.931163218575579,2.570351001444445,No,Contour Plowing,Wheat,Yes,1.8952493492755134
2142,Sandy,4.547224421043653,2.3680906569919267,Yes,Terracing,Maize,Yes,6.931559762427805
2143,Clayey,6.430007765908313,4.328956426833766,No,Terracing,Maize,No,6.08971177343415
2144,Loamy,8.215158638721745,2.099191243071602,No,Contour Plowing,Rice,No,1.0938450460012712
2145,Loamy,5.225667988110703,3.9326120924263415,No,Contour Plowing,Wheat,Yes,2.842235466246832
2146,Sandy,4.803904304100625,1.3762392809143549,No,Contour Plowing,Wheat,No,7.986025475848204
2147,Loamy,9.960740502353275,4.805585489937663,Yes,Windbreaks,Rice,Yes,3.4819535287181904
2148,Clayey,1.0944427702595,3.489266548994207,Yes,Terracing,Wheat,No,5.493550610467478
2149,Clayey,9.055587599661212,3.8268743081782404,Yes,Windbreaks,Rice,Yes,3.807987529682654
2150,Loamy,2.342267433457637,2.192157328377804,Yes,Contour Plowing,Wheat,Yes,9.29374170757786
2151,Loamy,8.07332748588022,2.6483862748324585,Yes,Windbreaks,Wheat,Yes,5.829193160050908
2152,Sandy,6.561384038616682,1.895113545083905,No,Contour Plowing,Wheat,No,7.265561633704188
2153,Loamy,4.076625569482829,4.730144343208895,Yes,Contour Plowing,Wheat,No,1.7512849422739718
2154,Sandy,8.864874599689166,2.9524177884055107,No,Terracing,Rice,No,1.3630238877947694
2155,Sandy,1.116165051828928,3.52179246263196,No,Terracing,Rice,No,3.333053755604178
2156,Clayey,3.040215868674313,3.9370881221228617,No,Terracing,Wheat,No,3.7822086302828866
2157,Clayey,6.102035166245824,2.484424364398156,Yes,Windbreaks,Maize,Yes,7.189124870619117
2158,Clayey,4.163880340447282,3.880406618156565,No,Terracing,Rice,No,6.122174524411971
2159,Clayey,6.4933974578649485,3.7039699590253607,No,Contour Plowing,Wheat,Yes,4.371216462414868
2160,Loamy,1.2169917406780013,3.822637335495786,Yes,Terracing,Rice,No,6.887057357602098
2161,Clayey,2.048130374335413,2.9569196008184515,No,Windbreaks,Maize,No,2.4720917260265844
2162,Loamy,2.143866161965953,2.5317495291664684,No,Terracing,Maize,No,1.571407253332353
2163,Clayey,2.7035528132440847,1.8883287528359594,No,Terracing,Maize,Yes,8.690545830863805
2164,Loamy,5.133982967204885,4.298505411203571,Yes,Terracing,Wheat,No,6.075515154419898
2165,Sandy,7.769158295892141,3.4334001861267147,No,Windbreaks,Wheat,Yes,6.841857462736791
2166,Loamy,9.14984954136011,2.77740878438998,No,Contour Plowing,Maize,No,3.765180256746167
2167,Loamy,8.518352772558215,4.775983626842446,Yes,Contour Plowing,Rice,Yes,4.347594619639297
2168,Clayey,2.771990845981152,1.1913552500281552,Yes,Contour Plowing,Rice,Yes,1.7413070243767814
2169,Loamy,4.970354970075691,4.40068778082019,No,Terracing,Maize,Yes,8.71289369021596
2170,Sandy,2.794704379826815,4.990330371783889,Yes,Terracing,Wheat,Yes,6.331955050710413
2171,Sandy,3.380246350004717,4.547768443531469,Yes,Windbreaks,Rice,No,1.7526489686194657
2172,Clayey,5.531922833606975,4.241746342462501,Yes,Contour Plowing,Rice,No,8.240766397525006
2173,Sandy,1.6129812225117028,2.4972239736252986,Yes,Terracing,Rice,Yes,4.99703832565277
2174,Loamy,2.9635689663394587,1.925256729049174,Yes,Terracing,Wheat,No,7.885912151530119
2175,Sandy,9.418403451764055,3.9394020819984044,Yes,Terracing,Maize,Yes,1.113578758802332
2176,Clayey,5.195046633926401,2.2183014651542736,Yes,Windbreaks,Wheat,No,1.2586572727491037
2177,Loamy,5.00847873380085,1.7041587286198827,No,Contour Plowing,Rice,No,2.537046629039302
2178,Clayey,1.13110439276151,4.146103548414365,Yes,Windbreaks,Maize,No,2.8982490052661185
2179,Loamy,3.2265977235251118,2.250174608946889,Yes,Contour Plowing,Wheat,Yes,7.87559977279124
2180,Sandy,8.796631923839632,4.6577669179493535,Yes,Contour Plowing,Maize,No,7.360247476149383
2181,Clayey,2.481655854328019,4.362530579276501,No,Terracing,Rice,Yes,6.544793072168454
2182,Clayey,4.73612445581249,4.390561318037021,Yes,Terracing,Wheat,No,8.96373006835005
2183,Loamy,1.1289781528030112,4.086278904223304,Yes,Terracing,Maize,Yes,3.2243390529072964
2184,Clayey,5.305019335035002,4.523525695098947,No,Terracing,Wheat,No,9.139644135140035
2185,Loamy,1.1891899605359544,4.2229875687124805,Yes,Terracing,Rice,Yes,9.185239623386641
2186,Loamy,8.3764859775922,3.4100454542989147,No,Contour Plowing,Maize,Yes,4.908337841681776
2187,Loamy,8.423683907383932,2.1832908743274526,No,Terracing,Rice,Yes,1.84947580378152
2188,Loamy,8.08967969472133,4.552836772856596,Yes,Terracing,Maize,No,7.539039173705725
2189,Sandy,3.550276620020064,4.362414491092768,No,Windbreaks,Rice,Yes,4.032358053823712
2190,Loamy,8.535134963996363,2.8915172888421803,Yes,Windbreaks,Rice,No,8.154365656930576
2191,Clayey,5.886983193447424,1.1563147440078207,Yes,Contour Plowing,Wheat,Yes,2.473212555134228
2192,Sandy,4.364272979803022,3.554174909607654,No,Contour Plowing,Rice,Yes,5.855636022169288
2193,Clayey,6.627969637338097,1.202387414706327,No,Windbreaks,Wheat,Yes,5.572663572863898
2194,Sandy,1.111069414543366,4.705119847393629,Yes,Windbreaks,Rice,No,1.9028304151265214
2195,Loamy,2.2866478984067693,4.846525026501228,Yes,Terracing,Rice,No,4.2699954310539265
2196,Sandy,7.680641843532365,1.757960583598417,No,Terracing,Rice,No,1.7627978210205524
2197,Sandy,3.197454478445377,3.70555751221964,Yes,Contour Plowing,Maize,No,5.182662785610227
2198,Clayey,6.382082055958747,1.369076018251051,Yes,Windbreaks,Wheat,No,8.586141027524135
2199,Clayey,4.465923425407267,3.9180677142924885,Yes,Contour Plowing,Maize,No,3.431842869737185
2200,Loamy,8.693252009193353,2.3891506646106984,No,Terracing,Wheat,No,7.883757884686937
2201,Sandy,9.571737753969792,3.724200446921781,Yes,Contour Plowing,Rice,Yes,2.6508467405121072
2202,Sandy,8.952082555331714,2.4915060368087114,Yes,Contour Plowing,Maize,Yes,7.063614347415863
2203,Sandy,3.43557995224237,1.582270039332943,Yes,Contour Plowing,Wheat,No,9.239836599374046
2204,Loamy,2.7474658214147403,2.6244399220102315,No,Terracing,Rice,No,3.915352734091928
2205,Loamy,5.269914042586615,1.45069410653916,No,Contour Plowing,Wheat,No,9.103704742797564
2206,Loamy,1.0660073575256224,3.307533099907783,No,Terracing,Wheat,No,5.54878833873755
2207,Loamy,1.2322845357686356,1.163806128597919,Yes,Windbreaks,Rice,No,3.8512461984909176
2208,Loamy,5.979615756607001,3.109278718399439,No,Contour Plowing,Maize,Yes,9.068574116003782
2209,Clayey,5.684044637487574,4.545474588382163,Yes,Contour Plowing,Rice,No,1.2883354009275536
2210,Sandy,9.95123790131734,4.351493080477451,No,Terracing,Maize,No,1.252169661455294
2211,Sandy,2.816576518273823,4.531126798505987,Yes,Contour Plowing,Wheat,No,6.398466437856996
2212,Sandy,3.3229353624442157,4.688195208508429,No,Terracing,Wheat,Yes,8.170756455972109
2213,Sandy,2.0218657809365803,1.418111551502777,Yes,Contour Plowing,Wheat,Yes,7.763916766942956
2214,Sandy,9.257887086883702,1.5149888115028523,Yes,Windbreaks,Maize,Yes,1.7152255301644497
2215,Sandy,8.000301200126057,3.2280272252525144,No,Windbreaks,Rice,Yes,9.55226074180202
2216,Sandy,8.401052003111626,4.575890673697717,Yes,Windbreaks,Maize,No,7.32757183873764
2217,Sandy,9.124874091680578,4.897397826096123,No,Contour Plowing,Wheat,Yes,9.542008483549651
2218,Clayey,5.7240998805325445,1.1850476693599998,No,Contour Plowing,Wheat,Yes,3.961879830766919
2219,Sandy,5.060738723056513,2.4230963368026406,Yes,Windbreaks,Rice,Yes,7.245452151845357
2220,Clayey,3.9735232629905486,1.8515770186399738,Yes,Windbreaks,Maize,Yes,8.739448720601366
2221,Loamy,6.302931529130699,4.023863395724993,No,Terracing,Wheat,Yes,4.4241780083886395
2222,Sandy,5.088505571108403,3.560775474148128,No,Terracing,Maize,No,9.683739268917131
2223,Loamy,5.064090279450176,1.4795521259353817,No,Windbreaks,Maize,Yes,3.384935120984869
2224,Loamy,9.43235077358025,2.934088269459886,Yes,Windbreaks,Rice,Yes,3.840522634190986
2225,Loamy,9.856283628512172,3.7417620894851655,No,Contour Plowing,Rice,Yes,9.282957189643348
2226,Clayey,8.168359503966226,4.11602157569615,Yes,Windbreaks,Wheat,No,9.72693771852433
2227,Loamy,7.810822812222355,1.080210839136034,Yes,Terracing,Rice,No,3.5667617347463474
