,duration,src_bytes,dst_bytes,failed_logins,num_file_creations,protocol_type,service,flag,logged_in,is_guest_login,target
2995,58,3619,9868,,7,tcp,ftp,S0,1,1,0
2996,55,1560,7721,4,9,icmp,http,S0,0,1,0
2997,4,6684,2447,0,9,udp,ftp,S0,1,0,0
2998,24,1508,3906,3,0,udp,ssh,S0,1,1,0
2999,34,2064,6475,2,9,udp,ssh,S0,0,,0
3000,30,3643,3592,0,5,tcp,http,SF,0,0,0
3001,82,2001,2182,1,0,tcp,ssh,SF,0,0,0
3002,19,1295,5012,2,7,tcp,ssh,S0,1,0,0
3003,31,4066,5031,2,4,tcp,ssh,S0,0,,0
3004,60,8015,355,1,2,udp,ftp,REJ,0,0,0
3005,60,9946,2632,1,4,icmp,http,SF,0,0,0
3006,19,1604,1522,1,0,,http,REJ,0,1,0
3007,49,1323,2673,0,0,icmp,http,SF,0,0,
3008,63,5957,2338,0,3,udp,http,REJ,0,1,0
3009,83,2442,6969,0,8,tcp,ssh,REJ,0,1,0
3010,22,,629,4,8,,,REJ,0,0,
3011,24,5074,7163,2,0,tcp,ssh,,1,,0
3012,76,9698,2680,0,2,,ssh,SF,,1,
3013,30,9319,5267,4,3,icmp,ssh,,0,1,0
3014,58,8489,4423,2,1,udp,ssh,SF,1,0,0
3015,,,9631,0,6,udp,http,SF,1,1,0
3016,,2097,7464,1,2,,http,SF,1,1,0
3017,19,2209,9614,3,0,icmp,ftp,SF,0,0,0
3018,48,5989,1127,0,0,icmp,ssh,S0,0,0,0
3019,45,176,,3,2,udp,http,S0,1,1,0
3020,94,7170,9724,0,5,udp,ftp,SF,0,1,1
3021,55,,9425,1,3,tcp,ssh,REJ,1,,0
3022,55,1668,6572,3,0,tcp,ssh,REJ,0,1,0
3023,97,,,,6,icmp,http,SF,1,0,1
3024,18,1824,826,1,,tcp,ssh,S0,0,0,0
3025,63,5148,7277,3,4,udp,ssh,REJ,0,0,0
3026,92,1357,2396,3,7,udp,http,S0,1,,0
3027,47,3073,4146,1,6,tcp,ftp,S0,1,0,0
3028,75,3260,7060,1,,tcp,ftp,REJ,1,,
3029,57,6200,5493,,9,icmp,http,SF,1,0,0
3030,45,547,7112,,5,tcp,http,S0,,1,0
3031,33,5232,9985,4,6,icmp,ftp,REJ,0,1,0
3032,17,7966,6793,0,8,tcp,ftp,S0,1,0,0
3033,70,2084,9556,3,5,tcp,http,REJ,1,0,0
3034,4,2041,3552,,8,tcp,http,,0,,0
3035,20,4535,7712,1,1,tcp,http,SF,0,1,0
3036,47,1753,3629,4,1,udp,ssh,SF,0,1,0
3037,91,9808,1566,4,,udp,http,S0,0,,0
3038,15,,3668,2,5,udp,ssh,SF,1,1,0
3039,70,2643,6460,1,1,,ftp,SF,1,0,0
3040,47,1601,4097,3,2,icmp,ftp,SF,0,0,0
3041,78,4403,1020,,,tcp,http,SF,0,1,1
3042,75,3800,7929,1,7,udp,,REJ,1,,0
3043,9,619,9477,2,3,icmp,ftp,REJ,1,0,0
3044,90,1133,8255,0,8,icmp,ftp,S0,0,1,0
3045,16,5492,5966,1,,udp,ftp,REJ,1,0,0
3046,69,5796,2270,3,0,tcp,ftp,REJ,1,0,0
3047,61,7634,8836,3,7,icmp,http,REJ,0,1,0
3048,10,,4722,1,0,icmp,ssh,REJ,1,0,0
3049,50,7849,8409,2,,udp,ftp,REJ,0,1,0
3050,3,,196,4,9,icmp,ftp,SF,0,,0
3051,77,9750,3274,,5,icmp,ssh,S0,0,,0
3052,94,2114,,3,6,icmp,http,REJ,1,0,0
3053,70,1045,7402,0,9,,ssh,REJ,1,1,0
3054,81,2432,3213,,3,,,S0,1,1,
3055,51,7980,,4,7,udp,http,REJ,0,0,0
3056,19,1583,1522,3,7,tcp,http,REJ,,0,0
3057,42,1309,5675,4,8,icmp,http,S0,1,0,0
3058,35,4918,,,5,tcp,http,SF,0,,0
3059,46,8794,,3,3,icmp,ftp,SF,1,0,0
3060,26,1621,722,2,1,icmp,http,S0,1,0,0
3061,69,7504,1563,2,6,tcp,ftp,SF,0,0,0
3062,93,4767,640,3,,tcp,http,SF,1,0,0
3063,64,,4261,3,2,tcp,,SF,1,1,0
3064,37,5193,5191,0,2,tcp,ssh,SF,1,1,0
3065,84,6623,,3,,udp,ssh,REJ,,0,0
3066,49,6094,7747,0,3,tcp,,S0,1,0,0
3067,21,6705,90,0,1,udp,http,SF,1,1,0
3068,74,101,1252,0,4,,ftp,SF,0,0,1
3069,64,6658,9295,0,2,udp,ftp,S0,0,1,0
3070,5,5876,4704,1,9,icmp,http,REJ,0,1,0
3071,,4272,349,2,4,udp,ssh,SF,1,1,0
3072,90,,4053,0,6,udp,ftp,,0,1,0
3073,4,7227,2942,2,,icmp,ssh,REJ,,0,0
3074,39,8033,8438,0,1,udp,ssh,S0,0,1,
3075,35,5219,272,2,8,icmp,ssh,SF,1,0,0
3076,1,4026,2031,3,9,tcp,ftp,SF,0,0,0
3077,24,6074,7837,3,,icmp,ftp,S0,1,1,
3078,57,2543,9658,2,,udp,http,REJ,0,1,1
3079,70,1538,9388,0,2,tcp,http,S0,,1,0
3080,41,755,7042,1,9,udp,ftp,SF,0,0,0
3081,,,5176,2,8,tcp,http,REJ,0,1,0
3082,46,,9807,4,,icmp,ssh,REJ,1,1,0
3083,60,5508,1127,1,4,tcp,,REJ,0,1,0
3084,60,4236,4380,4,2,tcp,ftp,,0,0,0
3085,57,541,,2,4,tcp,ssh,S0,,1,0
3086,,5511,9494,0,7,udp,ftp,S0,1,1,0
3087,84,8462,8053,4,7,tcp,ftp,SF,0,1,1
3088,24,7927,612,2,7,icmp,ftp,S0,0,0,0
3089,89,5132,750,,5,icmp,ssh,REJ,1,,0
3090,36,8698,1857,0,0,icmp,ftp,SF,1,0,0
3091,85,1130,8592,,,tcp,ftp,SF,,0,0
3092,30,3146,1527,2,5,icmp,http,SF,0,0,0
3093,24,8554,6230,0,9,udp,ssh,REJ,0,0,
3094,30,3721,8512,0,6,icmp,ftp,S0,0,0,0
3095,86,9649,8528,3,8,tcp,http,REJ,1,1,
3096,92,4068,2099,,7,icmp,ftp,S0,,,0
3097,7,4196,,2,7,tcp,ssh,SF,0,0,0
3098,35,9874,,,6,tcp,http,,0,0,0
3099,55,9245,9834,3,,icmp,http,REJ,1,0,0
3100,92,7282,501,2,0,udp,ftp,S0,1,,1
3101,14,,3647,2,1,udp,ftp,SF,0,1,0
3102,10,,6220,2,5,,ssh,REJ,1,1,0
3103,80,6534,2364,4,,tcp,ssh,REJ,0,0,0
3104,16,4728,7541,4,9,icmp,ftp,S0,0,0,0
3105,54,682,1897,1,3,tcp,,S0,1,0,0
3106,95,,5760,2,9,tcp,ssh,S0,1,1,0
3107,89,5561,9911,4,2,tcp,,SF,1,,0
3108,77,4017,1779,4,5,udp,,REJ,0,1,0
3109,,7340,3058,4,7,udp,ftp,S0,1,1,0
3110,44,720,5191,1,5,icmp,ssh,,0,0,0
3111,73,75,6998,1,1,udp,http,SF,1,1,0
3112,45,9486,4748,,4,,ssh,SF,0,0,0
3113,,4158,9287,3,5,tcp,http,S0,0,1,0
3114,84,8512,46,2,8,icmp,,SF,0,0,0
3115,82,2150,7759,4,5,,ftp,REJ,1,0,0
3116,57,9645,9638,4,9,icmp,http,REJ,1,0,0
3117,21,,7054,,4,icmp,ssh,SF,1,0,0
3118,,6714,3202,2,0,tcp,ssh,SF,,0,0
3119,50,4208,456,4,9,udp,http,SF,1,0,
3120,33,7142,9855,4,4,tcp,http,REJ,1,1,0
3121,91,8653,2925,3,4,tcp,ftp,SF,1,1,0
3122,7,9079,,0,5,,,S0,1,0,1
3123,70,3937,966,2,6,udp,ssh,S0,0,1,0
3124,15,9308,4965,1,3,,,REJ,1,,0
3125,82,1076,1529,,6,tcp,http,,0,1,0
3126,32,3877,2977,2,4,icmp,ssh,SF,0,1,0
3127,75,4616,3072,3,5,icmp,http,SF,0,0,0
3128,20,7266,4870,2,3,tcp,ssh,S0,0,0,0
3129,88,6380,6388,3,7,icmp,ssh,S0,0,1,0
3130,15,9119,2522,3,8,tcp,ftp,S0,1,1,1
3131,48,4653,6526,4,1,icmp,ftp,,1,1,0
3132,71,6793,1127,1,3,,http,S0,0,1,
3133,21,9248,6633,3,7,tcp,ftp,,1,,0
3134,42,7457,5774,0,7,udp,,REJ,0,1,0
3135,26,4675,7717,0,8,icmp,ftp,SF,0,0,1
3136,14,542,3405,,2,udp,ftp,SF,0,,0
3137,57,2162,4493,3,0,udp,http,S0,0,0,0
3138,37,2252,2344,1,,udp,ftp,SF,1,1,0
3139,58,9245,107,,,icmp,ftp,REJ,0,0,1
3140,21,4570,3155,0,2,tcp,ftp,REJ,1,0,0
3141,82,2745,4054,2,2,icmp,,SF,1,0,0
3142,,6042,4802,0,,icmp,http,S0,1,0,0
3143,3,4676,6140,3,0,icmp,ssh,REJ,1,1,0
3144,87,1561,5581,1,6,,,SF,,0,0
3145,90,1165,215,0,1,icmp,http,S0,1,0,0
3146,37,5420,5401,2,,icmp,http,SF,0,1,0
3147,88,2723,,2,,tcp,ftp,S0,1,1,1
3148,49,,4290,,9,tcp,ftp,S0,0,1,0
3149,19,9609,4254,1,9,tcp,ssh,REJ,0,0,0
3150,89,1469,8657,0,7,udp,ftp,REJ,1,1,
3151,85,7926,6248,,9,tcp,ssh,SF,1,0,1
3152,12,809,6178,4,9,udp,ssh,,1,,0
3153,61,8364,,2,1,udp,ftp,S0,0,0,0
3154,,6720,2373,1,2,icmp,ssh,REJ,1,1,1
3155,33,5074,6835,4,7,udp,http,S0,1,0,1
3156,50,8013,8784,4,2,icmp,http,S0,1,0,0
3157,,1646,6618,,0,udp,http,S0,,0,1
3158,71,8250,5151,3,8,tcp,,S0,1,1,0
3159,86,1130,,1,7,icmp,ssh,S0,1,1,0
3160,33,1354,8103,2,3,udp,http,,0,0,
3161,81,768,4159,1,7,icmp,ftp,SF,1,0,0
3162,24,3896,7728,0,4,tcp,http,REJ,0,0,0
3163,,8875,5207,2,2,udp,ftp,REJ,0,0,0
3164,61,3455,304,1,0,,ftp,S0,0,1,0
3165,98,7330,334,2,9,,ssh,S0,0,0,
3166,28,1791,4507,0,4,,ssh,S0,0,1,0
3167,58,9670,2332,2,5,udp,,REJ,0,0,0
3168,43,,4562,4,3,icmp,ftp,REJ,0,0,1
3169,41,7735,80,3,6,udp,ftp,S0,0,1,0
3170,39,3907,,0,2,tcp,ssh,REJ,0,0,0
3171,86,4493,5197,2,6,udp,http,S0,0,,0
3172,49,9731,,0,0,icmp,,S0,0,1,1
3173,17,2074,3977,4,6,udp,ssh,,0,0,0
3174,98,313,5660,3,,icmp,http,SF,0,1,1
3175,70,6270,1385,0,0,udp,ssh,REJ,,1,
3176,70,5318,2125,4,1,icmp,http,REJ,1,0,0
3177,98,811,6653,4,1,icmp,ssh,REJ,0,1,0
3178,65,6842,5284,4,3,udp,http,S0,1,1,0
3179,74,2033,7177,2,0,tcp,ftp,SF,1,0,0
3180,85,9700,9391,1,3,tcp,ssh,S0,1,0,0
3181,5,7130,6606,,1,udp,http,S0,1,0,0
3182,,2706,5708,1,3,,,S0,1,1,0
3183,22,8789,2293,,3,udp,http,SF,1,0,0
3184,57,2148,,1,8,udp,ftp,S0,0,,0
3185,,616,998,4,8,,ssh,S0,1,0,0
3186,74,948,4665,4,0,tcp,http,SF,0,0,0
3187,,5678,2358,3,4,icmp,,S0,0,0,0
3188,,4652,5492,3,6,icmp,ftp,S0,,1,0
3189,51,7867,1680,1,3,tcp,ftp,,0,1,0
3190,39,2014,,0,4,tcp,ftp,SF,0,1,0
3191,86,3698,4887,1,1,icmp,ftp,REJ,,0,0
3192,76,491,7441,0,2,tcp,ftp,S0,0,0,0
3193,88,4351,6822,1,6,,ftp,SF,1,0,0
3194,40,2429,,2,9,,ssh,SF,1,0,0
3195,38,4988,6814,2,6,tcp,,S0,1,,0
3196,60,8734,2746,0,3,,ftp,REJ,1,0,0
3197,59,9480,4091,3,0,tcp,http,S0,1,0,0
3198,10,9826,6159,0,0,icmp,http,SF,0,1,1
3199,99,4921,8562,1,3,icmp,http,SF,1,0,0
3200,64,2927,7472,4,3,icmp,ftp,S0,1,0,0
3201,,9545,3744,2,5,icmp,http,S0,0,1,0
3202,49,7283,9896,4,6,udp,ssh,S0,,0,0
3203,64,4377,,2,8,,ssh,S0,,,0
3204,32,9491,3325,1,8,icmp,ssh,REJ,1,1,1
3205,7,4869,,2,9,icmp,ssh,REJ,1,0,0
3206,21,6987,3258,0,4,icmp,ftp,REJ,,1,
3207,20,6863,,4,9,tcp,ssh,REJ,1,0,0
3208,26,4424,2402,4,2,udp,http,SF,1,1,0
3209,68,6871,4719,,2,udp,http,SF,0,,0
3210,86,8160,1025,4,5,tcp,ssh,REJ,1,1,1
3211,15,2074,5673,1,,tcp,ssh,S0,0,0,0
3212,85,6171,7728,3,6,tcp,ssh,SF,1,1,0
3213,79,702,5281,0,2,udp,http,,1,0,0
3214,86,8114,871,2,4,tcp,,REJ,1,0,1
3215,92,6826,3200,2,6,tcp,ssh,,0,0,0
3216,,7868,1746,2,6,tcp,http,SF,0,1,0
3217,27,4265,5271,3,8,icmp,http,SF,0,1,
3218,40,7969,8636,0,0,tcp,ftp,SF,1,,
3219,58,8147,5887,4,2,icmp,ssh,REJ,1,0,0
3220,28,7777,5591,4,8,udp,ssh,,0,,1
3221,26,8559,7898,0,7,udp,ftp,REJ,0,1,0
3222,63,8720,8665,0,1,udp,ftp,SF,1,1,0
3223,66,4887,8272,2,,icmp,http,REJ,1,1,0
3224,25,,,4,7,,ftp,REJ,1,1,0
3225,3,4620,8432,0,1,udp,ssh,S0,0,,0
3226,72,5192,590,4,7,tcp,ssh,REJ,0,0,0
3227,44,,,0,2,icmp,,S0,1,0,0
3228,97,7857,1885,1,6,udp,http,,1,0,0
3229,42,5402,5400,2,8,tcp,http,S0,1,1,0
3230,99,3023,8504,0,3,tcp,ssh,REJ,0,1,0
3231,6,5739,1077,3,5,udp,ssh,S0,1,0,
3232,39,5985,7236,0,8,tcp,http,,,0,0
3233,52,1771,6838,1,4,,http,S0,0,1,0
3234,23,9970,34,3,0,udp,ftp,REJ,0,0,0
3235,89,8990,1842,3,2,udp,http,REJ,1,0,0
3236,,3216,4482,0,8,udp,http,SF,1,1,0
3237,43,6695,8441,1,2,udp,ssh,SF,0,0,0
3238,19,2977,1135,3,9,icmp,ssh,S0,0,0,0
3239,69,3738,,2,1,icmp,ssh,SF,1,1,0
3240,51,9904,5299,2,3,tcp,,REJ,0,1,0
3241,11,,7018,4,4,,http,S0,1,1,1
3242,12,1393,7772,4,6,tcp,ftp,S0,1,1,0
3243,74,6790,8568,1,6,tcp,,S0,1,0,0
3244,8,678,8916,3,8,,http,S0,1,0,0
3245,24,106,1914,,7,tcp,ssh,SF,0,1,0
3246,92,4754,4298,2,1,udp,http,S0,1,1,0
3247,41,,1943,1,7,tcp,ftp,S0,,1,0
3248,,5545,4005,3,7,icmp,ssh,S0,0,0,0
3249,85,1096,1332,1,4,udp,ftp,REJ,0,,0
3250,72,6986,7891,0,,tcp,,REJ,1,0,1
3251,55,1783,4589,2,8,icmp,ssh,SF,1,1,
3252,9,4542,338,1,6,icmp,http,REJ,0,,0
3253,47,3258,7067,1,,udp,ftp,REJ,1,0,0
3254,15,6214,7814,0,7,udp,http,SF,1,0,0
3255,48,4870,8984,,9,udp,ssh,SF,1,1,0
3256,82,1562,3612,2,4,tcp,http,S0,1,1,0
3257,42,4007,3701,1,5,,,S0,1,1,0
3258,,9868,,2,8,,ssh,SF,,1,0
3259,84,9315,6119,4,,icmp,http,S0,1,1,0
3260,70,3982,7106,1,7,udp,ftp,S0,1,1,0
3261,12,9494,2674,0,2,udp,ftp,S0,0,1,0
3262,2,5683,2123,2,4,icmp,ftp,SF,1,1,0
3263,7,5783,7083,,3,tcp,http,REJ,0,0,0
3264,80,944,8251,4,,icmp,ftp,REJ,0,0,0
3265,3,4551,2063,4,4,icmp,,SF,1,0,
3266,3,9138,1255,,9,,http,SF,0,1,
3267,27,,3689,4,,,http,S0,0,0,0
3268,40,6377,3749,,,tcp,http,SF,1,0,0
3269,33,9610,6343,2,3,tcp,ssh,SF,0,0,0
3270,92,1525,4131,3,5,udp,ftp,,1,1,0
3271,1,3767,,,8,icmp,ftp,SF,,1,0
3272,8,,,2,7,udp,http,S0,,1,0
3273,32,,2847,3,1,udp,ssh,S0,0,0,
3274,48,79,8663,4,2,tcp,http,SF,,0,0
3275,4,3124,4036,1,9,tcp,ftp,SF,1,1,0
3276,94,9090,2900,1,4,udp,ftp,,0,0,0
3277,70,7065,9639,,6,udp,ssh,REJ,0,0,
3278,19,8418,4444,,2,tcp,http,SF,1,,0
3279,,1210,4790,3,6,tcp,ssh,REJ,0,1,0
3280,9,5154,913,1,4,icmp,,REJ,0,1,0
3281,12,,4243,2,9,udp,ssh,S0,0,1,0
3282,11,2179,7542,2,5,icmp,ftp,S0,,1,0
3283,46,7611,1712,2,5,,ssh,S0,1,1,0
3284,16,8896,8867,1,3,icmp,ftp,REJ,1,1,1
3285,1,2545,1440,1,7,tcp,ftp,SF,0,1,0
3286,63,5523,5614,0,8,icmp,http,S0,0,1,0
3287,21,2371,3631,4,1,tcp,ssh,REJ,0,1,1
3288,30,3282,5376,,8,tcp,ssh,SF,1,,0
3289,13,4711,7104,3,,tcp,ssh,S0,,1,0
3290,34,,8878,2,5,udp,ssh,REJ,1,0,0
3291,4,5580,9319,1,6,icmp,http,S0,1,1,0
3292,28,4229,4217,4,3,tcp,http,REJ,0,0,0
3293,95,6795,,4,7,udp,,S0,0,0,0
3294,59,121,7825,1,9,udp,ftp,REJ,0,0,0
3295,,6750,,0,7,udp,ftp,,1,1,0
3296,69,965,966,,0,tcp,ftp,S0,0,1,0
3297,25,4225,6929,0,7,tcp,http,S0,0,1,0
3298,3,3676,6097,1,9,tcp,ftp,REJ,1,1,0
3299,97,,6158,,2,udp,ssh,SF,1,0,0
3300,68,2077,,2,4,tcp,ftp,,0,0,0
3301,25,6866,8121,1,9,,http,S0,1,,
3302,20,5644,1509,1,,tcp,http,REJ,,1,0
3303,34,8525,9405,4,5,,http,S0,0,1,0
3304,26,5250,872,4,3,icmp,http,,1,1,0
3305,5,,864,,3,tcp,ssh,SF,1,0,0
3306,99,1197,3056,2,,tcp,ftp,S0,0,1,0
3307,61,3171,5134,2,5,tcp,ftp,REJ,1,0,0
3308,92,9622,2683,3,,tcp,http,SF,1,1,0
3309,93,356,5279,1,4,,ftp,REJ,0,1,1
3310,9,9719,5449,4,9,tcp,ssh,S0,0,1,0
3311,50,29,614,1,7,icmp,http,REJ,0,1,0
3312,6,1014,1873,0,6,icmp,ftp,S0,1,1,0
3313,83,9020,,2,7,udp,ftp,,1,1,
3314,60,2025,7190,3,3,tcp,ftp,,1,0,0
3315,44,8491,5387,0,,,ftp,SF,0,0,0
3316,11,5840,6943,1,5,udp,http,SF,1,1,1
3317,66,5792,8760,2,2,tcp,http,,0,,0
3318,47,755,245,4,7,,,S0,1,1,0
3319,73,8962,,0,6,tcp,http,SF,0,0,0
3320,85,3736,8586,2,9,udp,ftp,S0,1,,0
3321,88,,5768,,4,udp,ftp,SF,,0,
3322,98,1907,,1,3,icmp,ftp,S0,0,1,0
3323,86,7400,1911,0,0,icmp,ssh,,0,0,0
3324,3,7962,8482,0,,udp,http,REJ,0,0,0
3325,76,9757,5883,,2,tcp,,REJ,1,1,0
3326,92,9411,,3,1,tcp,http,S0,1,1,0
3327,30,4602,8077,4,7,tcp,,SF,1,1,0
3328,90,9550,1623,2,7,tcp,ftp,SF,1,,0
3329,21,1461,4315,1,4,tcp,ftp,SF,1,1,0
3330,28,7670,2454,1,4,icmp,ssh,S0,0,0,0
3331,90,1417,,4,3,,,S0,1,1,0
3332,62,7767,2801,0,0,,ftp,,1,1,0
3333,33,1429,9024,0,0,tcp,ssh,REJ,,0,
3334,,4379,9986,1,5,udp,ssh,REJ,1,0,
3335,35,7530,9984,4,3,,ssh,SF,1,,0
3336,52,4475,8773,,3,tcp,http,S0,1,1,0
3337,34,3072,6753,0,2,udp,ssh,S0,0,1,0
3338,41,,7454,2,8,tcp,ftp,SF,0,0,0
3339,51,8548,2854,0,2,icmp,http,REJ,1,0,0
3340,47,1564,2237,2,7,icmp,ssh,SF,0,,0
3341,82,,4177,,1,icmp,ftp,SF,1,0,0
3342,58,2687,2156,4,3,tcp,ssh,SF,0,,1
3343,,2554,9537,3,,icmp,ftp,REJ,0,0,0
3344,57,1780,5699,0,4,tcp,ftp,,1,0,0
3345,23,76,6830,4,1,tcp,ssh,,0,1,0
3346,48,4327,8538,0,0,icmp,ssh,S0,1,0,0
3347,22,5836,1887,4,0,icmp,http,REJ,0,0,0
3348,17,,6472,4,1,tcp,ssh,REJ,1,,0
3349,69,2350,,0,4,tcp,ftp,SF,0,1,0
3350,11,,3771,,,tcp,http,S0,1,0,0
3351,94,2263,,4,5,tcp,ftp,SF,1,1,0
3352,15,3230,2941,4,3,icmp,ftp,REJ,1,1,0
3353,,393,3491,0,2,tcp,ssh,REJ,1,1,0
3354,35,1109,7900,0,,tcp,ftp,SF,0,0,0
3355,33,4363,307,1,2,tcp,ssh,S0,1,0,0
3356,84,5189,3076,1,0,tcp,ftp,REJ,0,0,0
3357,16,8803,1657,1,3,tcp,http,REJ,0,0,
3358,34,5058,7245,3,4,,ssh,REJ,1,0,0
3359,66,,,4,4,,http,S0,1,0,0
3360,99,8865,6323,2,,udp,ssh,SF,1,0,0
3361,40,6567,2693,3,7,icmp,http,S0,1,,
3362,28,3678,1765,4,7,tcp,ssh,S0,0,1,0
3363,47,,276,2,3,icmp,http,REJ,1,0,0
3364,39,6364,5272,1,8,tcp,,S0,1,0,
3365,70,,7332,,0,udp,ssh,REJ,1,1,0
3366,73,8223,9594,0,,tcp,ssh,S0,1,0,0
3367,20,7691,9968,0,,icmp,ftp,S0,0,0,1
3368,1,1401,5026,4,,icmp,ftp,SF,0,0,
3369,72,4072,,3,7,tcp,ssh,S0,0,1,0
3370,87,8809,8081,1,8,icmp,ssh,SF,1,1,0
3371,63,2787,3461,4,2,udp,http,REJ,,1,0
3372,,7170,3836,1,8,tcp,http,REJ,1,0,0
3373,4,871,4279,,7,udp,ftp,SF,0,1,0
3374,,4197,1845,3,2,,ftp,REJ,1,1,0
3375,25,9605,72,3,,icmp,ftp,REJ,0,0,1
3376,47,,7387,0,3,tcp,http,,1,0,
3377,38,941,6863,2,1,udp,http,SF,1,,0
3378,15,341,7341,,3,udp,http,REJ,0,0,0
3379,,7423,,2,4,,ftp,SF,1,1,0
3380,21,4134,9488,,1,icmp,ssh,S0,0,1,0
3381,99,660,7636,3,7,udp,ftp,REJ,0,0,1
3382,57,9753,1044,,0,tcp,http,REJ,0,0,0
3383,53,3458,3043,2,2,tcp,ftp,SF,,0,1
3384,46,9849,815,1,6,udp,ftp,REJ,0,0,0
3385,14,2976,5623,1,,udp,ftp,SF,1,0,0
3386,76,9242,7333,3,,udp,ftp,REJ,,,0
3387,,454,310,3,1,icmp,http,,,0,0
3388,39,9897,,4,2,icmp,ftp,S0,0,1,0
3389,9,8185,4228,4,1,,http,SF,1,0,0
3390,99,5443,1878,3,1,tcp,ftp,REJ,1,1,0
3391,,819,2487,4,5,udp,http,REJ,0,0,0
3392,79,4869,6887,0,6,tcp,ssh,SF,1,0,0
3393,82,13,4836,0,5,icmp,http,S0,1,1,0
3394,97,7728,795,4,5,,http,S0,,1,0
3395,6,921,6787,3,8,tcp,ssh,S0,0,1,0
3396,91,4921,4015,0,7,udp,ssh,SF,0,,0
3397,23,,,1,7,udp,ssh,S0,0,1,0
3398,59,9507,5354,3,5,icmp,ssh,SF,1,1,0
3399,91,6476,,2,4,tcp,,S0,0,1,1
3400,98,2018,975,2,8,tcp,ssh,S0,0,1,
3401,46,7958,9240,3,1,tcp,ftp,SF,1,0,0
3402,38,,,,6,udp,ftp,REJ,0,0,0
3403,14,,7249,0,5,icmp,ssh,REJ,0,0,0
3404,72,,4370,0,6,tcp,http,REJ,,1,0
3405,62,2435,8051,3,3,tcp,http,S0,,1,0
3406,35,2869,,1,8,tcp,ssh,S0,1,0,1
3407,19,1439,,4,6,tcp,ftp,REJ,0,1,1
3408,30,3544,5416,1,1,,ftp,S0,1,0,0
3409,78,1782,8116,3,3,icmp,http,,0,1,0
3410,84,6344,288,3,,icmp,ssh,REJ,0,1,
3411,25,2264,3196,1,1,udp,ftp,SF,0,1,
3412,40,212,9068,2,9,tcp,ssh,,0,,0
3413,88,8700,1993,,,tcp,ssh,REJ,1,0,
3414,14,6160,7451,4,0,tcp,http,SF,0,0,0
3415,26,7028,2926,1,2,tcp,ssh,S0,1,0,0
3416,87,332,1121,2,0,,ssh,REJ,1,1,0
3417,22,6861,5311,1,4,,http,REJ,0,0,0
3418,,8045,447,2,7,udp,ftp,S0,,0,
3419,83,8170,6628,,6,tcp,ssh,S0,0,0,
3420,51,8743,2897,,8,icmp,http,SF,0,0,0
3421,3,5721,722,3,1,udp,ftp,,1,,0
3422,42,9134,,2,7,udp,ssh,,1,0,
3423,19,728,,3,7,tcp,ftp,S0,1,1,0
3424,73,4976,,4,,udp,http,S0,1,1,0
3425,28,3244,4503,3,2,tcp,ssh,SF,0,1,0
3426,84,649,1726,0,1,icmp,http,SF,0,1,
3427,,5096,8886,2,7,tcp,http,REJ,1,0,0
3428,71,6615,3414,4,5,udp,ssh,,1,0,0
3429,78,7136,495,1,3,tcp,,S0,1,1,
3430,63,1010,948,4,,tcp,ftp,REJ,0,0,0
3431,73,,,2,4,,http,REJ,0,0,0
3432,19,8996,1129,4,8,tcp,ssh,S0,1,0,0
3433,47,,558,1,8,tcp,ssh,S0,0,1,0
3434,14,3402,9809,0,7,,ftp,S0,1,0,0
3435,38,7448,3731,2,,udp,ssh,SF,1,1,0
3436,53,5425,5342,2,1,tcp,http,SF,0,1,0
3437,61,4242,6999,4,2,udp,http,S0,0,0,0
3438,36,3162,7183,3,7,tcp,ssh,,1,1,1
3439,40,4156,7035,3,4,icmp,,SF,0,1,0
3440,,7479,1657,1,6,tcp,ftp,SF,0,1,0
3441,30,8720,4174,0,7,udp,ssh,REJ,0,1,0
3442,9,9216,5442,0,5,udp,http,,0,1,1
3443,64,6618,8999,4,4,,ssh,S0,0,0,0
3444,33,5661,3313,,7,tcp,ssh,REJ,0,0,1
3445,52,8625,8646,3,0,icmp,ftp,SF,1,1,0
3446,89,1177,2325,,0,,http,S0,1,1,0
3447,14,7957,9640,0,0,tcp,ftp,SF,1,1,0
3448,75,8593,5596,0,2,udp,ftp,REJ,1,1,0
3449,53,2234,5985,1,9,,http,SF,0,1,0
3450,99,,2512,1,5,icmp,http,REJ,1,1,0
3451,59,5907,363,4,5,udp,http,REJ,0,,0
3452,78,7861,3455,,4,udp,ssh,SF,1,0,0
3453,94,7527,2799,2,6,icmp,http,SF,1,1,
3454,,5560,4621,3,4,udp,ssh,S0,0,0,0
3455,,6733,3256,1,1,tcp,ftp,REJ,0,,0
3456,68,2514,1218,1,3,icmp,,SF,1,1,0
3457,92,7831,1486,4,0,icmp,ssh,SF,0,0,0
3458,8,,5350,2,6,udp,ssh,S0,,,
3459,2,6945,,0,3,tcp,ssh,S0,0,0,0
3460,86,7911,7751,2,3,icmp,ssh,S0,0,0,1
3461,41,5650,6080,,3,icmp,ftp,REJ,,1,0
3462,55,1097,9400,2,2,tcp,http,S0,,0,0
3463,16,9121,9641,4,7,udp,http,REJ,1,0,0
3464,93,1952,8036,1,3,udp,http,,1,0,
3465,62,9747,,0,7,udp,http,,1,0,0
3466,48,9187,1004,2,8,udp,http,S0,1,1,0
3467,30,7800,6404,0,,tcp,http,REJ,1,0,0
