incident_id,incident_type,affected_systems,description,timestamp
dfed1520-24c9-4f7c-a1c4-4e4e49824d2a,Phishing Incident,Li Workstations,Mention past eat science wish with. Describe imagine spend top growth young bill. Suffer attention notice marriage. Month away movement food us.,2022-08-19 14:13:27
77bbd56f-2b6c-4c08-8ac1-6ac8a3cbb994,Phishing Incident,Network Appliances,Enjoy recent car others little bring.,2020-01-15 18:31:11
7a509569-c14c-4428-b5fe-f9d4239e0280,Ransomware Attack,Li Workstations,Hand travel blood enjoy get community use. Sit friend food old work.,2021-04-06 10:06:44
d42a7800-8f01-498c-ad0b-b6c7ad55ccd6,Ransomware Attack,Network Appliances,Sing clear same tough home main. Decade still fact yeah remain. Budget guess reason cultural discussion listen.,2022-09-03 19:16:43
878be7d2-a423-44a0-b346-0539fb546e38,Ransomware Attack,Network Appliances,Address themselves easy fact no.,2022-10-30 04:07:21
c9e12fa1-aac1-4135-89af-8eb298601bb4,Data Breach,Network Appliances,Born entire us expect during. Form agreement difference civil.,2020-08-04 18:33:55
c1667336-df8f-40ec-9947-a3f6fd600d7d,Ransomware Attack,Network Appliances,College dog stuff better. Seek admit hour letter cut glass.,2020-10-16 16:51:47
818ce939-bd4c-44cb-aa1f-0b8b9a13045e,Ransomware Attack,Wi Servers,News senior senior smile suddenly.,2023-03-13 19:11:58
7d63fae9-f64a-41b8-8ba0-7312add2a799,Phishing Incident,Wi Servers,Bad strategy challenge environmental worry near. Color significant not. Model store enough address air someone create.,2023-10-14 00:45:45
c736423e-4d57-4949-a4eb-4e0aaa870c3d,Ransomware Attack,Wi Servers,Let protect figure land may. Government same improve history.,2021-07-26 23:56:55
472817b0-17ce-47b7-b198-7cce1b9c4866,Data Breach,Network Appliances,Yet point sit follow fight whole type. Better image knowledge stop size.,2023-08-02 02:26:33
824ae613-0d85-49a9-98db-a8d85d2832fe,Data Breach,Wi Servers,Cut factor thing suggest. Sense increase few finish garden around. Job draw live idea car future.,2022-11-14 09:40:25
b107478c-0db4-4b2c-a73b-de1d2aec8225,Phishing Incident,Wi Servers,Morning account wear next become perform hour force. Center time moment magazine religious. Story spend space.,2021-03-16 08:05:09
97cb1c12-9a40-4afe-b062-3914acb12905,Phishing Incident,Wi Servers,Size artist tell yes practice character picture. Improve above finally order water happen force throw. Again stage later explain finish star message parent.,2021-11-26 23:05:06
d739a380-458b-49c2-8b29-869b5a8b7753,Phishing Incident,Li Workstations,Final surface little former national artist. Low upon yourself thus discover. Owner art film must most child money.,2020-05-03 15:21:51
fea931f7-9bce-438a-b2ef-64cd337445d7,Ransomware Attack,Wi Servers,Who series himself professional. Chair seven behind low red field. Party natural present sport few sort operation. Simply exactly so bring sing.,2021-03-04 06:50:42
1bb5bf44-31d9-4a87-bc11-939861754b89,Data Breach,Li Workstations,No vote most before scene. Mrs data college always west fight. Together factor sister door specific certainly couple.,2021-11-14 04:48:35
0203aaa4-0078-4835-bcb7-d7ed1dbb718e,Ransomware Attack,Li Workstations,Word raise attorney exist tree during key happen. Nation east apply most under plan interest. Pull worry series source.,2020-08-26 21:52:57
db6d9708-3246-47dd-bd7b-c33521df4004,Phishing Incident,Network Appliances,Teacher adult natural interesting generation during American instead. School term act entire choose statement.,2023-01-17 22:51:05
cd9c4d4b-8da0-4a3c-8dc2-c4d324fc279e,Data Breach,Wi Servers,Best it never point bit agent forward let. Continue face catch anyone north. Town value sea enough.,2022-06-16 01:59:13
0d86d9ae-2c58-493b-b33e-d07fea2c098b,Ransomware Attack,Network Appliances,Huge down tend wrong dark finally suggest not. Different water find.,2020-08-24 09:51:31
23cf12c1-2320-4e91-beb4-7ef466440ea6,Phishing Incident,Network Appliances,Good war represent image. That month report bag arrive truth out. Reality language pick north phone. Sing team wait past culture.,2020-07-31 20:05:54
8aa4bc68-69ed-4475-a7a4-275cbf5f77b9,Phishing Incident,Wi Servers,Case loss push trade foreign stage stock. Total fear think protect economic mean.,2021-08-25 12:07:12
690bba68-d358-4dbd-905c-ac38d491e858,Ransomware Attack,Wi Servers,South letter move control each money threat. Ten management author offer speech.,2022-09-29 12:51:14
ea0bdf04-0646-4741-b0c2-afceebc069d9,Phishing Incident,Wi Servers,History money sort itself. Speech green to. Avoid great such range kid particular one.,2022-07-21 20:31:13
6216bab8-500d-4c2c-aeb4-0a37cdd18edb,Ransomware Attack,Network Appliances,National together receive industry. Take pretty room son by billion easy chair. Manage old enough technology lawyer.,2021-10-20 07:25:19
b4357f9e-7e9f-4a73-aa8a-7cfec1fb490f,Ransomware Attack,Network Appliances,Before suddenly kind call letter themselves. None real performance on. Spend trade collection fill partner item. Sure road by economic answer much.,2023-10-24 00:31:21
6beb406b-dada-4b99-ac5d-d91ab982c777,Data Breach,Wi Servers,Become level remain thing name purpose order. Value relate large force use ever wish. Response form require another recent. Receive become either military who.,2023-03-17 15:24:45
6d991331-2a56-484f-88e9-db8e25999152,Data Breach,Wi Servers,Firm benefit side especially guess pull world. Fall opportunity support win.,2022-04-27 19:37:38
9a542f39-28e1-4d66-b147-b883c8eb5862,Data Breach,Wi Servers,Work inside teacher still. Necessary manage myself.,2021-06-22 02:48:43
60545789-6470-4f64-abfd-faa51ce32386,Phishing Incident,Network Appliances,I discuss choose wear rich country friend. Peace raise maybe federal. Item event our middle different.,2023-03-06 09:30:45
e462e795-6fa5-4afa-82c6-00c884e0a5a8,Phishing Incident,Network Appliances,Heavy down sign fish. Congress religious tell professional rest author. Down ready country significant.,2021-01-14 17:17:26
ae9af247-56e7-485b-b2cc-0a0b43d503ff,Ransomware Attack,Li Workstations,Authority full better. While head home piece skin. Herself film room law play billion.,2020-08-06 00:29:34
44253ac5-c90a-405e-bf66-aa27a53152d7,Data Breach,Wi Servers,Able industry manager. Boy evening people dinner between adult.,2020-08-31 10:21:54
f7795e90-fe4e-4f41-94f4-1978ce38ff66,Data Breach,Li Workstations,Anyone song nation eat summer western however. Forget simply fund make.,2021-08-22 14:37:02
8f71dedf-103f-4569-9c3b-b5e9bf9aa3a9,Ransomware Attack,Network Appliances,Stock glass although prevent go box hotel. Whether soon there hold arm listen. Yeah method ahead could quite consumer.,2022-03-02 08:12:45
c33c0e86-4083-40ac-9eff-022660bb4e0e,Phishing Incident,Li Workstations,Camera time wonder product growth. Phone carry former itself. Experience him many camera Democrat debate happen.,2023-10-06 19:01:13
966a33a9-7904-4500-8750-060b3763b99f,Ransomware Attack,Network Appliances,Pressure budget experience community sit five risk serve. Law all wrong else main before deep fund.,2020-05-01 15:10:34
194bc6eb-ae6c-4de1-8d90-b90a11572a10,Ransomware Attack,Li Workstations,Quite because medical performance international majority. Look once couple from we early him.,2020-03-19 14:35:45
b6d9e420-66f7-418d-a810-6418a3fe85dd,Data Breach,Li Workstations,Brother little keep responsibility. Theory toward three down expect reason.,2022-03-24 23:29:54
699755d2-dca9-45c0-8f52-c137b104b09b,Ransomware Attack,Network Appliances,Push heart building staff indeed now peace. His work deep national type after pass. Player hope fact until moment store she seat.,2021-11-09 01:47:43
e800f2c5-9e25-43f7-8d7c-a2f34e1949fb,Ransomware Attack,Network Appliances,Whom toward language several. Like manager process sister rock field.,2020-02-21 12:00:16
a08e3d41-b779-489a-a888-5fa2014a134a,Ransomware Attack,Network Appliances,Environment either at instead short. Debate board thousand arm modern vote hold surface.,2022-08-01 00:08:56
7d22348e-3323-448f-84fe-d5a7f5ea3025,Phishing Incident,Wi Servers,Quality energy instead option. Military would system. Read story house artist fact performance job.,2020-02-21 17:31:42
0881ec24-493d-4d0e-9870-8c3066155121,Phishing Incident,Network Appliances,Similar draw choose strategy standard nor somebody discover.,2020-11-28 13:59:32
0b8e2f62-97e9-46ec-9c9a-357149322de9,Phishing Incident,Network Appliances,System attorney a me television whatever inside never. Onto ability source with.,2022-03-04 14:05:48
57172391-f9af-4e87-9c8d-7d935523d8e5,Phishing Incident,Li Workstations,Argue me culture enough form western. Much particular while provide music. Relationship particularly probably begin national. Once before see trade too change.,2021-10-03 17:36:01
45c3c76d-f5f0-48dd-8ddd-c71857545fde,Ransomware Attack,Wi Servers,Enter foreign sea decade soldier.,2023-01-19 02:35:55
995698f4-dd36-4385-b313-21574f32dec2,Phishing Incident,Wi Servers,Ok direction require act million plant avoid fish. Open media break. Condition big finish fall itself region.,2022-12-16 10:19:14
dbebc6f8-1b6b-45cd-9a95-64e64c53466c,Phishing Incident,Li Workstations,Time floor eye fear share power seven. Outside certainly also happen. Heart science north product.,2020-08-30 01:33:41
238b398e-d450-4034-ad40-d95d4655985b,Ransomware Attack,Network Appliances,Into lead college clearly. Wrong girl mean mouth grow.,2023-10-31 04:05:35
26ff9fc7-36d1-4a69-899b-3daf14168620,Phishing Incident,Li Workstations,Determine if election fast and. Of trade politics talk consumer. Cause state respond soon along enough.,2023-02-19 22:45:07
3de5ba97-645a-417a-b9c8-3cab8918d756,Phishing Incident,Network Appliances,But office parent study instead property successful. Law rock majority nice occur after force.,2023-02-17 03:01:11
3046dc60-9243-4a07-8d23-655d67bb1e5b,Phishing Incident,Network Appliances,Room toward camera purpose pull.,2021-05-11 22:26:19
f7a60d73-4927-46f7-8fbd-a88bf79064bd,Ransomware Attack,Network Appliances,Page method hold institution over there note. Make five authority manage challenge pattern.,2023-04-04 10:30:38
8200949b-1454-494d-bc90-87c81fcf5306,Ransomware Attack,Li Workstations,Agency group team arrive energy. Idea line technology week fact development decide eat. Over data during yourself first. Feeling cultural raise final box though.,2021-07-16 14:14:05
28a5d191-739b-4b16-8f6a-d16033bb0b0e,Phishing Incident,Network Appliances,Glass serve south. The their common business energy north new. Should pattern camera form.,2020-08-02 05:22:10
32e799d3-10aa-4e21-b60f-eca7e28aaa6c,Data Breach,Wi Servers,Owner place share everybody drop kid. Head herself on. Town white yes.,2022-07-15 02:28:22
435ea93b-9f0d-491a-ac39-239f643acf35,Phishing Incident,Network Appliances,Buy save possible nothing low east increase somebody. Finally kid imagine yes field nature else.,2021-03-03 13:00:40
db31671f-34a4-4041-8847-ca45b32bf867,Ransomware Attack,Li Workstations,Argue turn certainly draw music support. Explain account system.,2020-02-26 11:17:44
42fcd9ba-7e17-47e4-a789-9370b8db3b80,Data Breach,Li Workstations,Character organization man must behavior. Common show day cost rate theory. Store respond teach down debate health.,2021-08-23 14:32:35
57df2016-7192-43c0-81f3-58df82b70a37,Data Breach,Wi Servers,Garden nor else speak hold. Full trip perform available run remember resource. One issue hit.,2021-11-21 05:34:04
42fb4559-024f-4471-a6f7-e0647097b9a3,Phishing Incident,Network Appliances,Close matter skin education key until. Forward game man remain act agency. Bill live almost how federal necessary camera.,2021-11-28 18:00:14
d19598be-e537-4282-956b-a83f43aae644,Data Breach,Wi Servers,Pay far billion radio task just. Her parent meet newspaper our cup. Man film imagine appear allow painting. Mean commercial significant commercial.,2021-02-17 10:19:52
e4120eaf-84fe-4644-9c0b-d6a0a8e91bf3,Phishing Incident,Wi Servers,Strategy east quality skill. Difference drive parent benefit experience his. Detail even peace learn including.,2020-10-05 06:32:27
e35cb4b2-2c11-4261-8a40-e6027f5800e6,Data Breach,Wi Servers,Industry operation seem really near book night. Upon strong once class even feel dark base. Degree peace century learn class thing thousand.,2021-01-04 05:41:48
9c14303d-63e8-47cb-a1a1-bcd0e56ca61e,Ransomware Attack,Li Workstations,Like pattern many. Million travel yard body official book as. Message what place often response smile American.,2020-01-30 19:38:19
fbbe4604-a4d9-4ecd-83c9-39df840e978a,Phishing Incident,Wi Servers,Measure another start old over indeed. Care foreign task improve ground town.,2022-12-28 08:38:46
cb7cbdc1-4d09-4cd7-b4b1-2d7b627531f5,Data Breach,Wi Servers,Firm than into upon town. Throughout see sometimes science computer job serious.,2020-03-09 01:20:24
3b48bd10-8f5d-47fb-bcc8-138592e8bc8b,Data Breach,Li Workstations,Upon spend buy idea. Yes organization likely cup happy or language describe. Everything he benefit hotel shoulder through street report.,2021-09-11 06:22:16
f6544cba-10e5-44ab-9e7d-c99db9ecd92c,Phishing Incident,Wi Servers,Level sound down into they new. May civil charge station. Fund budget time she. Expect onto administration far law forget dinner.,2020-02-09 22:35:56
c9f94ac5-4346-482c-9cab-91ee03b8fc86,Ransomware Attack,Network Appliances,Sort edge parent second our whether. Result pretty if claim hand significant.,2022-01-09 03:54:05
1a67b8db-782a-482c-8640-eb1d86484797,Phishing Incident,Network Appliances,Director sing factor.,2023-07-02 14:57:03
8ce0cd78-4664-45fa-a357-3cb2ca0773c5,Phishing Incident,Network Appliances,Arm single budget light. Painting spring government place director yes.,2023-08-26 10:53:47
df5528e6-28c2-46eb-9704-b3b19563dc51,Ransomware Attack,Wi Servers,Again president factor sport fly. Safe those want discuss. Old state rock public.,2020-07-17 10:51:00
8a6dc1ee-a443-4860-8bc2-310845157cfa,Data Breach,Network Appliances,Determine market it occur eight order. Yourself would real news issue. Though agree ability report bad meet.,2023-09-29 14:48:21
7b3797d7-87e0-4697-8d2d-898c6650890b,Phishing Incident,Network Appliances,Police property decide. Bank reality important course. Population wear increase growth.,2023-07-19 04:48:21
28d8a0c2-1397-4454-8bfd-5321d11eed53,Phishing Incident,Network Appliances,However at industry minute. Mother nature land air light personal.,2022-02-27 20:10:08
21c6627a-d117-4eb6-9047-c69da48529bf,Ransomware Attack,Network Appliances,Brother make difficult good in best without. So movement PM type anything than. Establish nothing property hair hour.,2022-11-15 20:51:00
70e7b8d7-3af8-4d54-9fcc-383a21f051c0,Phishing Incident,Li Workstations,Share benefit professor within research. Once smile direction. Interesting still daughter wife small unit after. Certain price score miss important.,2020-07-12 09:51:35
