,Sensor_Type,Satellite_Imagery_Index,IoT_Device_Type,Crop_Type,Crop_Rotation_Practice,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Yield_Monitoring
1730,Temperature,EVI,Drone,Cotton,Yes,16.54183012003277,164.66001670839591,6.1321731515543325,1.949190670084775
1731,Nutrient,LAI,Drone,Cotton,No,19.76120312539326,158.5993076217107,4.391753461531424,8.173893763606106
1732,Moisture,NDVI,Drone,Soybean,No,28.822806702916807,134.7526653359166,7.1620335246926246,9.577610076434125
1733,Moisture,LAI,Drone,Soybean,No,14.542981776738927,120.23396061389485,6.266406870161958,1.540326817021228
1734,Moisture,EVI,Weather Station,Cotton,Yes,17.792520347160206,183.2488722053933,6.895871495094068,4.522162048305219
1735,Temperature,EVI,Soil Sensor,Corn,Yes,22.129155510870913,165.00467357502237,5.674065546610736,5.387644403512729
1736,Nutrient,LAI,Weather Station,Corn,Yes,25.106778590079443,171.79133769527078,5.52596517296891,2.3182368407048526
1737,Moisture,EVI,Drone,Corn,No,28.033067734254104,171.98934520259814,4.392835556195454,8.809380530045894
1738,Nutrient,LAI,Soil Sensor,Cotton,Yes,28.309459751470303,146.40757321183372,6.0954224281712905,3.557346804010396
1739,Nutrient,EVI,Weather Station,Cotton,Yes,25.53280148745246,118.70219364739188,6.058008659428368,8.047076859443441
1740,Moisture,NDVI,Weather Station,Corn,Yes,14.566616731866208,179.70166288784756,5.872408177798421,7.038950338254844
1741,Moisture,NDVI,Drone,Corn,No,10.496186600851317,188.9011126404876,6.962073458729797,6.382412402203211
1742,Nutrient,EVI,Weather Station,Soybean,No,17.675478607112474,53.570906488751454,7.330017600129418,2.7292856382689896
1743,Moisture,LAI,Weather Station,Cotton,Yes,12.830977019756467,57.733230989937695,7.0031586997940325,2.9863316849581514
1744,Moisture,NDVI,Weather Station,Cotton,Yes,24.20775294876596,193.8114945362656,4.575462971227376,1.4261356427191239
1745,Moisture,LAI,Weather Station,Corn,Yes,23.222611736514338,91.57409207662921,6.488238037128433,3.1664118680403974
1746,Temperature,EVI,Weather Station,Corn,No,10.879432832429096,181.0054159474128,4.321292422758134,4.108992485144627
1747,Nutrient,LAI,Drone,Cotton,Yes,26.731875582619022,108.3192678442104,6.778489149761906,8.498307734761827
1748,Nutrient,NDVI,Drone,Soybean,No,14.974865325823645,67.86500864140334,5.527356386244507,4.297534000433248
1749,Temperature,LAI,Weather Station,Corn,No,18.644541509820844,62.06648003140014,4.529995825065146,7.791596044890458
1750,Nutrient,LAI,Drone,Cotton,No,23.358674709114847,73.47618486206846,7.448203427904511,4.954980531659388
1751,Moisture,EVI,Drone,Cotton,Yes,18.588375737045066,87.48397923010471,6.45603335615575,8.063814807944995
1752,Nutrient,EVI,Soil Sensor,Soybean,Yes,18.825756055998866,123.27775308962393,5.41889987179011,9.78644440393336
1753,Moisture,EVI,Weather Station,Soybean,No,11.312559906714807,155.22468508486753,4.122908718601998,3.158574022518221
1754,Temperature,NDVI,Drone,Corn,No,18.028870985200076,197.959786472795,6.149241036014442,8.761074507674884
1755,Moisture,NDVI,Drone,Corn,No,25.29695786439967,116.22601149337567,7.69290351394493,6.596416776751973
1756,Nutrient,EVI,Weather Station,Corn,No,28.303526743731954,127.72774135146648,6.385519330809463,8.355648354297895
1757,Nutrient,EVI,Soil Sensor,Cotton,Yes,18.269942741267435,128.27235520748835,7.886602418477972,6.864273120410247
1758,Nutrient,NDVI,Weather Station,Corn,Yes,18.471716537581578,130.9151533231904,4.545804473081834,4.815545565467351
1759,Temperature,NDVI,Soil Sensor,Cotton,No,24.052542126473043,127.66109856566933,6.273220418379347,3.0526744549761133
1760,Temperature,NDVI,Weather Station,Corn,No,28.855440022105533,51.31621325928767,7.192500192025718,1.6303170279804853
1761,Nutrient,NDVI,Weather Station,Soybean,No,15.341218804787204,50.25872331647611,6.102162924502865,5.819665280146453
1762,Moisture,EVI,Weather Station,Soybean,Yes,18.802884130758738,64.64994771891844,4.36426542394989,9.91293485074179
1763,Temperature,NDVI,Weather Station,Cotton,No,25.919464871046024,65.23349051437683,6.331544006188871,7.642376245127856
1764,Nutrient,EVI,Soil Sensor,Soybean,Yes,22.19387138748077,155.73453634321942,6.446951623369887,3.9461098725911494
1765,Nutrient,LAI,Soil Sensor,Cotton,No,12.211726879279095,80.73740487739997,6.91483699390141,8.444843200780618
1766,Temperature,LAI,Drone,Cotton,Yes,22.554654711245313,184.20711571334192,7.044846060661896,7.920856001587659
1767,Temperature,NDVI,Weather Station,Soybean,Yes,13.734925691946538,189.29094943655292,7.083090752842429,3.534722140181111
1768,Temperature,LAI,Soil Sensor,Cotton,No,20.204318681568083,196.3840006843848,6.653777574555864,1.128767408148112
1769,Moisture,LAI,Soil Sensor,Soybean,Yes,20.58206535320877,190.86219573305303,4.863244745674633,2.0634637468055463
1770,Moisture,LAI,Soil Sensor,Corn,Yes,27.524067244499697,90.78324828777869,5.616943023357917,8.89575571280852
1771,Nutrient,NDVI,Weather Station,Corn,Yes,19.249885480248764,126.46652670552687,7.104519890457595,8.529067317743845
1772,Temperature,NDVI,Drone,Soybean,Yes,15.588848444717884,76.31824552954114,7.813707933603252,3.656881007905262
1773,Moisture,LAI,Soil Sensor,Soybean,No,14.619326964320631,170.93144827586497,4.315787859346488,3.5667588365597838
1774,Temperature,EVI,Weather Station,Soybean,No,27.48503753368672,183.2647557716144,6.142146711188779,8.13578488392224
1775,Nutrient,LAI,Soil Sensor,Soybean,No,13.420217088364568,177.69332589462724,5.250089085297226,9.439637229058798
1776,Moisture,NDVI,Soil Sensor,Corn,No,18.517371217662877,115.00504230452523,4.9015755772673195,8.012235311178399
1777,Moisture,NDVI,Drone,Cotton,No,13.74346229853894,163.80108270301713,6.02324273407886,6.450208093276854
1778,Moisture,NDVI,Soil Sensor,Cotton,Yes,25.466080802287507,64.63687543644042,6.4243573622261465,3.184042152986241
1779,Nutrient,LAI,Soil Sensor,Corn,Yes,19.48745279949238,56.0367155928876,4.039088925677925,5.731731226857346
1780,Temperature,EVI,Weather Station,Cotton,Yes,17.022873811136243,162.98546214631415,7.120826288804764,3.1016067273393815
1781,Moisture,NDVI,Weather Station,Corn,Yes,17.221992812529336,113.80329114930255,7.27952852503779,8.272102780870963
1782,Nutrient,NDVI,Drone,Cotton,No,27.044284134459588,199.3323897109354,7.8620432982717325,4.482649715659635
1783,Temperature,LAI,Weather Station,Soybean,No,21.075479085888762,64.58813237832986,4.72257493289878,8.503274952946235
1784,Nutrient,EVI,Weather Station,Soybean,Yes,24.357357022625273,178.34415223028506,6.378210249443792,4.434482961844528
1785,Temperature,LAI,Drone,Soybean,No,27.94077032501369,121.99745982934876,5.706501493905578,8.417344646799023
1786,Nutrient,NDVI,Soil Sensor,Corn,Yes,28.03483352081284,174.07252932558157,5.339311406221403,3.9998603364871776
1787,Temperature,EVI,Drone,Corn,Yes,16.570181086757263,172.56909232552172,6.262533805750019,4.961194341559029
1788,Moisture,EVI,Weather Station,Cotton,No,29.049025262927707,187.3988002043116,7.129532372894201,6.539395774083918
1789,Temperature,NDVI,Drone,Cotton,No,10.49751764029211,94.67750169291541,4.0922111337808404,1.632588526269268
1790,Nutrient,EVI,Soil Sensor,Cotton,No,17.536711220323312,192.46990301930046,7.877600450264747,9.53386355633918
1791,Nutrient,EVI,Drone,Corn,No,27.915977150176833,72.75004405364304,7.239526342822844,6.162452075114229
1792,Temperature,LAI,Weather Station,Cotton,No,15.492737596339659,62.29531663902358,7.004614814582314,5.57038013221722
1793,Moisture,NDVI,Weather Station,Soybean,No,15.461629006426367,114.74232760585237,7.041549528722014,8.55454574007921
1794,Moisture,NDVI,Drone,Cotton,No,16.052445701637772,174.2484452962764,5.55624283847461,8.791864569071448
1795,Temperature,NDVI,Soil Sensor,Soybean,Yes,22.246267696938446,121.01316959501683,7.006482203379255,5.700343640761144
1796,Temperature,NDVI,Drone,Corn,No,18.766655512287077,174.3930016295771,5.5470808344118305,9.345360932142736
1797,Nutrient,NDVI,Soil Sensor,Soybean,Yes,24.53469672706685,159.4530208691458,7.594827318299172,1.5826398946883256
1798,Moisture,EVI,Soil Sensor,Soybean,Yes,27.898212851293316,81.41425792084003,4.708889533225879,2.0190321302609577
1799,Temperature,LAI,Drone,Soybean,No,23.48398749885721,192.3322437349196,5.1693896968606055,6.371094070129962
1800,Moisture,NDVI,Soil Sensor,Corn,Yes,14.08933440395151,59.117175294410515,6.205350170796304,4.186592756142253
1801,Temperature,LAI,Weather Station,Corn,No,28.653638047210045,184.74195613156925,5.27684414354909,5.17802649570279
1802,Temperature,LAI,Drone,Corn,Yes,15.28985746694957,95.6665173485561,5.696948981181094,3.952712961074499
1803,Moisture,EVI,Soil Sensor,Corn,Yes,12.997885906563162,125.0222124746599,5.969690757594378,4.642527803004421
1804,Temperature,NDVI,Weather Station,Cotton,Yes,11.799345577219217,113.35278090511017,7.425413395254035,8.403817124316696
1805,Temperature,EVI,Drone,Corn,No,21.26767481332331,75.77518353753743,6.092769014434771,6.341285798688742
1806,Nutrient,NDVI,Weather Station,Soybean,Yes,12.275249249613037,103.72202996025396,5.449839394458242,9.976100943551485
1807,Temperature,EVI,Weather Station,Corn,Yes,12.775517682252616,78.94016544391928,4.990944656140464,8.081912780388667
1808,Temperature,LAI,Weather Station,Cotton,Yes,16.000609611909933,80.58297131907858,5.634703915168789,3.46299628691644
1809,Temperature,NDVI,Soil Sensor,Cotton,No,15.633060193689277,78.05852540395705,6.06294441765748,3.379106059540266
1810,Nutrient,LAI,Drone,Cotton,Yes,22.084790206642847,123.35260705198914,6.984459428812945,4.023084431053064
1811,Moisture,LAI,Drone,Soybean,No,26.33490558945363,169.68970512669733,4.484195104689355,8.589335325829683
1812,Nutrient,EVI,Soil Sensor,Corn,Yes,25.22699312405785,135.34550506418617,4.8864367529566035,1.2455888558550905
1813,Nutrient,NDVI,Drone,Corn,Yes,15.249689094329534,183.98098828262627,5.518616063474693,3.0716315098413194
1814,Moisture,LAI,Weather Station,Corn,Yes,14.906209959719599,145.48167328650862,5.441593620478058,9.144265783098403
1815,Nutrient,EVI,Drone,Soybean,No,29.315830602139354,153.40101734489065,5.566992350420847,6.759067924749267
1816,Moisture,NDVI,Soil Sensor,Soybean,Yes,10.164724831839202,150.1410844590505,7.174085058561298,3.0416238595095075
1817,Nutrient,NDVI,Weather Station,Cotton,Yes,27.594410661204314,117.41887897756118,5.296617611848692,2.972304714093223
1818,Moisture,LAI,Soil Sensor,Cotton,Yes,13.9945703824481,153.40082333001243,6.007592721610658,8.763562915834875
1819,Temperature,NDVI,Weather Station,Corn,Yes,28.945686461795358,60.456161970344176,6.495628131431586,9.043817574493419
1820,Nutrient,LAI,Weather Station,Soybean,No,16.846145696550394,178.97772078734948,4.9287142007344205,3.3051798186590373
1821,Nutrient,NDVI,Drone,Soybean,Yes,18.807035477865046,166.6718215165876,6.874781548590155,4.78459322268879
1822,Nutrient,EVI,Weather Station,Corn,Yes,24.14241227888762,86.78449373475182,6.1884452789531235,8.511361647654855
1823,Nutrient,LAI,Soil Sensor,Corn,Yes,21.753381029465206,165.20486813811237,5.787124652125512,7.939066947488969
1824,Temperature,LAI,Drone,Cotton,Yes,16.358786594136454,51.89639021000277,7.239136106953255,8.32524495909476
1825,Nutrient,NDVI,Soil Sensor,Cotton,No,21.07661831735647,82.58698587213206,4.973981036740728,5.665583717091719
1826,Temperature,NDVI,Weather Station,Cotton,Yes,24.614137687257724,59.77058580063439,7.532703882457293,9.203941434746557
1827,Temperature,LAI,Soil Sensor,Corn,Yes,10.846698918049842,167.0340374926842,6.244194941466815,3.9335638955899173
1828,Temperature,NDVI,Soil Sensor,Corn,No,10.223986105114083,163.38112267675808,6.436699517518633,2.410049209127662
1829,Temperature,EVI,Weather Station,Cotton,Yes,19.161338781457825,172.0454035702746,7.500235856675771,7.378590993083783
1830,Moisture,NDVI,Drone,Cotton,Yes,12.636732356070283,50.672253998829326,7.270330751397344,5.854189744062067
1831,Moisture,EVI,Soil Sensor,Soybean,Yes,23.286885829294288,125.1849090017612,6.406248275287601,8.69127191928533
1832,Nutrient,EVI,Weather Station,Soybean,No,14.281049124548684,155.72542962760048,7.012750815392696,1.7304332421224347
1833,Moisture,EVI,Drone,Cotton,Yes,18.65702213591342,73.31016931085232,5.733277960931588,8.5932316309426
1834,Moisture,EVI,Drone,Cotton,No,13.953418737485379,147.46860912689368,6.189511013998985,3.6396518788793997
1835,Nutrient,EVI,Drone,Soybean,No,20.96967171498249,62.616514896452856,4.248280546834044,6.893701004513647
1836,Nutrient,NDVI,Soil Sensor,Cotton,No,12.321069187691378,77.19887841564697,4.359431672000188,1.361159101704302
1837,Nutrient,EVI,Soil Sensor,Soybean,No,10.462137055749604,121.36952224919015,7.317701616745328,6.486231666732406
1838,Moisture,NDVI,Soil Sensor,Soybean,No,11.022632762133943,148.0347729021653,4.238686622729986,7.455445202686024
1839,Moisture,EVI,Drone,Soybean,No,29.0851688303062,71.88036904308441,4.677596502530429,4.318751930550583
1840,Nutrient,LAI,Soil Sensor,Corn,No,12.845724372218717,77.78349962464068,7.183330635801767,2.938696347359262
1841,Temperature,EVI,Weather Station,Corn,Yes,24.169565062736705,80.66695505984944,4.004583802513025,5.838676089431905
1842,Nutrient,LAI,Soil Sensor,Cotton,Yes,11.358524084456525,85.80512070484677,5.129617315383458,8.498717239920818
1843,Temperature,EVI,Soil Sensor,Soybean,No,12.163207044703643,83.98307727894368,6.336154631306487,3.911926224669857
1844,Temperature,EVI,Drone,Corn,No,20.177525028186693,109.27236627464552,6.381799725877187,3.272223677691516
1845,Nutrient,EVI,Soil Sensor,Cotton,No,19.297418603086875,148.06844762550844,7.108611632917894,3.510417777739189
1846,Nutrient,LAI,Weather Station,Cotton,No,29.03160618879739,115.70476747017045,6.023705017968682,9.54218937624998
1847,Nutrient,LAI,Drone,Cotton,No,28.896709060414747,166.39608631248322,6.037607478123881,4.233492241881037
1848,Moisture,EVI,Weather Station,Cotton,No,25.592172850849302,157.8902758922922,6.901242302162801,1.0324381589945846
1849,Temperature,NDVI,Drone,Cotton,Yes,22.042036602546993,68.97903710736135,5.994497853065134,8.035130871636579
1850,Moisture,EVI,Drone,Soybean,Yes,19.09920634786022,57.32624349811159,6.433964346254467,7.293473158018512
1851,Moisture,LAI,Soil Sensor,Cotton,No,17.12357068656842,181.6912345999409,7.591096273020204,2.15711438142672
1852,Nutrient,EVI,Weather Station,Soybean,No,28.94175093951111,61.974659984431014,5.605804030449487,9.864138242214212
1853,Moisture,LAI,Drone,Corn,No,22.05817622849371,72.25087710795697,5.540500283676889,6.472560567746001
1854,Nutrient,LAI,Soil Sensor,Cotton,Yes,21.58145055371989,53.31999133371771,4.014195967459085,5.507015418465413
1855,Temperature,LAI,Drone,Corn,No,14.638022435378296,144.25045479479806,6.453705046084927,4.439973408606019
1856,Nutrient,EVI,Drone,Soybean,Yes,10.933956357702261,137.3555844737523,4.1190876296285275,9.088054800072742
1857,Moisture,LAI,Drone,Soybean,Yes,28.90377159519089,198.03554996528834,6.0165939589132655,3.1956713327670694
1858,Moisture,LAI,Drone,Corn,Yes,16.27470517689308,183.0398594475758,7.216935156128907,3.5719201019791167
1859,Nutrient,EVI,Drone,Cotton,No,18.851780466489174,111.62647662213647,6.199684282078652,2.101697260179102
1860,Nutrient,LAI,Drone,Cotton,No,12.292798871714137,105.73787613688025,5.078544660866704,7.83207186025834
1861,Moisture,EVI,Soil Sensor,Corn,Yes,26.73848659818584,94.52780514199776,7.1446736857974855,6.35994352365268
1862,Temperature,LAI,Drone,Corn,Yes,10.552636657118612,72.8610380056822,5.078868016330155,6.481595523290485
1863,Temperature,NDVI,Weather Station,Corn,Yes,26.67981524198193,70.71254849030136,6.932127123783594,2.9662338791751726
1864,Nutrient,NDVI,Soil Sensor,Cotton,Yes,12.805700255759335,69.84255620144081,6.441033820760925,6.8605155021437545
1865,Temperature,LAI,Weather Station,Cotton,No,27.731282252623043,67.11721357801679,4.679985186992004,7.889126025221776
1866,Moisture,NDVI,Drone,Cotton,Yes,24.595452746723147,86.07680636083055,7.620535499376743,4.220996776531203
1867,Nutrient,EVI,Weather Station,Corn,No,13.293405250146101,96.00029454696747,4.802574731828782,8.21212429565541
1868,Moisture,NDVI,Drone,Cotton,Yes,21.31635985718936,194.23684565583739,7.958348296562679,4.139115296788189
1869,Moisture,LAI,Drone,Soybean,No,16.25312628710439,136.77098765028285,4.0292419546197635,7.823246153583589
1870,Temperature,LAI,Soil Sensor,Corn,Yes,13.564661978231669,198.13936617699216,5.053933508571612,1.3035709671194708
1871,Nutrient,EVI,Soil Sensor,Cotton,No,27.18364398822217,105.87004217385099,4.799441189096795,5.960481413262874
1872,Nutrient,LAI,Drone,Corn,No,18.07045533014459,118.64399488841616,4.0559736406818505,9.72573904575898
1873,Temperature,EVI,Soil Sensor,Soybean,No,17.97087428730765,98.68679887479188,6.929471600589262,9.831201406141517
1874,Moisture,NDVI,Weather Station,Soybean,Yes,13.3977334961324,77.4331476344829,6.773703208398385,3.5357732050756656
1875,Moisture,NDVI,Soil Sensor,Corn,No,17.661313521715574,71.47470616663688,7.169403857419722,4.972591819723199
1876,Moisture,EVI,Soil Sensor,Corn,Yes,27.432336926577005,191.7618796711748,5.026794185858261,1.5668011718796975
1877,Moisture,EVI,Weather Station,Soybean,No,17.262574209792717,198.02160226981337,5.777340668331879,8.860071768441397
1878,Nutrient,LAI,Soil Sensor,Corn,No,29.03207124999576,56.736424476309736,6.636454086486189,6.117149378261927
1879,Nutrient,NDVI,Drone,Soybean,Yes,28.92617798416775,72.55188120976499,5.759074015552574,4.465906110464653
1880,Temperature,EVI,Weather Station,Soybean,No,12.89797318614692,113.52861384515339,6.7893030812716635,2.0149350264023775
1881,Temperature,NDVI,Drone,Cotton,No,13.546225070452898,77.9500214516611,6.535893633761768,9.520905569472003
1882,Nutrient,EVI,Weather Station,Corn,Yes,27.253481406637782,104.58205904403249,4.458591212088706,5.771971430388944
1883,Nutrient,NDVI,Drone,Corn,No,17.855218378494385,69.364452478945,7.124172484307872,3.546351361746135
1884,Moisture,LAI,Drone,Cotton,No,10.087479645660187,118.47676350826853,6.882705436370073,4.151936171183586
1885,Moisture,NDVI,Soil Sensor,Soybean,No,15.47743639410742,90.7541924253889,6.623337550469621,3.436274628299329
1886,Temperature,NDVI,Drone,Corn,No,21.952579863911197,102.78575836379912,4.620374425084009,6.416288279712826
1887,Nutrient,NDVI,Soil Sensor,Cotton,Yes,25.985319319199363,64.14689771941214,5.071985795181455,9.369672182024589
1888,Temperature,NDVI,Weather Station,Cotton,No,12.667772341865192,114.21920760652125,5.572708126350402,8.710244229939079
