,Climate_Type,Soil_Type,Irrigation_Method,Crop_Type,Pest_Control_Method,Average_Temperature_Celsius,Rainfall_mm,Soil_PH,Crop_Yield_Tons_per_Hectare
2296,Arctic,Clayey,Flood,Wheat,Chemical,19.366018951999166,57.999618475788346,4.16826338886068,4.653229088146791
2297,Arctic,Loamy,Drip,Rice,Organic,27.160273151366535,157.2305616016078,4.555266728973283,9.287758827516296
2298,Tropical,Clayey,Sprinkler,Maize,Chemical,16.847635320183766,131.49400405566126,4.316130702931648,1.7250471946448087
2299,Tropical,Clayey,Sprinkler,Rice,Chemical,15.333193167764023,174.343852581601,6.355477560828845,7.99420647759193
2300,Temperate,Sandy,Drip,Wheat,Organic,29.697318806896856,90.76707517867959,4.746485966267307,4.55980956456667
2301,Arctic,Loamy,Drip,Maize,Chemical,28.22271540260167,185.49816579038816,5.994230561127104,8.30136564700235
2302,Temperate,Sandy,Flood,Maize,Chemical,10.579854899979598,199.8041379545665,5.480248251479902,5.620619667930592
2303,Temperate,Loamy,Flood,Rice,Organic,25.41457230613132,187.89476575665117,7.215505508576797,1.3535383495906907
2304,Tropical,Sandy,Drip,Rice,Chemical,12.20669547650406,166.68387137497314,5.281958549061449,9.515852962433549
2305,Tropical,Clayey,Flood,Rice,Organic,10.549703896587419,171.85532043106713,5.833061929587233,1.7446065709106966
2306,Temperate,Sandy,Sprinkler,Maize,Chemical,15.473910319326977,136.06163638168795,6.885142194391303,6.379151522803805
2307,Arctic,Loamy,Flood,Maize,Chemical,15.386917581222086,78.52307943689158,5.733404827722557,8.899009866401641
2308,Tropical,Loamy,Flood,Maize,Organic,26.386375246939295,151.5561027721576,7.172862144052756,1.717928179751745
2309,Arctic,Clayey,Sprinkler,Wheat,Organic,24.213344918856702,156.91295030898974,6.646737424946659,5.985040495744116
2310,Arctic,Loamy,Flood,Wheat,Organic,29.632188546640286,197.80777104018586,5.642116455786864,8.41860887972007
2311,Temperate,Sandy,Sprinkler,Rice,Organic,24.23025800623637,131.19519743844828,6.015927702745451,9.876922377812162
2312,Temperate,Clayey,Flood,Maize,Organic,18.365111065120956,90.70535225375846,7.868813823368773,7.518946607326191
2313,Temperate,Loamy,Drip,Rice,Organic,23.978553218904338,152.55087826092603,6.646445986033569,3.5050093791696426
2314,Temperate,Loamy,Flood,Maize,Chemical,29.989181343728042,196.9063729499682,7.619980903889299,7.296132968608685
2315,Tropical,Sandy,Drip,Rice,Organic,24.20283765125056,76.5820862403641,4.7150340138842575,7.3519009237687545
2316,Tropical,Sandy,Drip,Wheat,Chemical,25.233627119606368,98.8996877803404,5.932944624980608,7.299694108941557
2317,Temperate,Clayey,Drip,Maize,Organic,28.767300303805186,131.28214306590218,7.634646679380202,8.688343933837952
2318,Tropical,Loamy,Drip,Wheat,Chemical,12.273025226233667,75.53219523230072,5.2904482457656705,1.7864205626754184
2319,Temperate,Sandy,Drip,Maize,Chemical,24.095685868954536,53.333095927990755,7.870656792585683,1.9757786087389002
2320,Arctic,Clayey,Sprinkler,Rice,Organic,27.01611915934898,100.54746836618759,4.388309961894629,6.765554118030023
2321,Arctic,Loamy,Sprinkler,Maize,Chemical,29.08757200441786,179.80562022515872,7.610684681100148,9.58492986488369
2322,Arctic,Loamy,Sprinkler,Wheat,Chemical,14.219385794233988,56.52025989855722,5.780848488263435,5.192547750273214
2323,Temperate,Clayey,Drip,Maize,Chemical,20.078580154484882,114.33935885253761,4.294976660564643,9.645064314631076
2324,Arctic,Clayey,Flood,Rice,Organic,23.611096952889636,164.33011593891237,7.518086370344349,9.442767335645385
2325,Tropical,Sandy,Sprinkler,Maize,Organic,14.949354590026749,192.97738953663278,5.007760849636454,9.126187644108876
2326,Arctic,Loamy,Flood,Wheat,Chemical,22.00945726500548,197.82130985066485,4.089000501980901,9.188658773776767
2327,Arctic,Loamy,Flood,Rice,Organic,15.151575649959987,113.29540709131125,4.543228422276769,9.084869139951874
2328,Arctic,Loamy,Drip,Wheat,Organic,16.669140410632945,192.55764415686764,6.636458967599046,8.37900445185264
2329,Tropical,Clayey,Drip,Maize,Chemical,18.830373930217302,55.31284599212956,7.911245956552779,7.254810627447973
2330,Temperate,Sandy,Drip,Wheat,Chemical,20.58380197493134,161.88754069978344,4.445848558334067,1.2196736073334742
2331,Tropical,Loamy,Sprinkler,Maize,Organic,18.987317432503012,146.41190519504192,5.847792192499048,2.1902823294044724
2332,Temperate,Clayey,Drip,Rice,Organic,19.863910395758584,87.42827863792284,4.72254620379013,2.2080884907832043
2333,Temperate,Loamy,Sprinkler,Wheat,Organic,15.971775125765852,126.09777510194733,6.980146136406368,1.2118625585163088
2334,Arctic,Sandy,Sprinkler,Wheat,Chemical,13.179301880452613,69.43306066407435,4.472235599047257,2.05031591581273
2335,Temperate,Loamy,Sprinkler,Maize,Organic,10.946999546536789,180.73957264273415,4.959366993923558,9.277717902103957
2336,Tropical,Sandy,Sprinkler,Wheat,Organic,13.919574449833354,103.6847128318472,4.785623870596286,6.974238582197073
2337,Tropical,Sandy,Drip,Wheat,Organic,21.63887283011566,143.90667056985748,6.210079121467912,3.808657164658802
2338,Temperate,Loamy,Sprinkler,Rice,Chemical,25.722308956062648,73.81644294308934,7.492736368002529,8.140240110130119
2339,Arctic,Loamy,Drip,Maize,Chemical,13.384951948857891,80.92472669468107,6.044360804625674,5.395325382593659
2340,Arctic,Sandy,Drip,Maize,Chemical,12.171107155452969,198.7934556204728,4.232973811085885,2.279143332242889
2341,Tropical,Clayey,Sprinkler,Rice,Organic,24.985807210985005,162.9629591661994,6.2535557223873255,8.960518731038434
2342,Arctic,Sandy,Drip,Rice,Organic,16.103166610745795,194.2957804661106,7.190083997272037,4.047957516128252
2343,Temperate,Loamy,Flood,Maize,Chemical,29.02998878454705,94.37767478180662,4.528624789217291,7.289733074769048
2344,Temperate,Loamy,Drip,Rice,Organic,24.28635941220746,74.68443149297306,4.290844857378367,3.6153474444964666
2345,Tropical,Clayey,Drip,Rice,Organic,16.535120944860616,125.46026952182464,4.751231110230276,5.5006412560642
2346,Temperate,Sandy,Sprinkler,Rice,Organic,15.7908549558741,124.2002423341015,6.98434529128651,8.346274403773739
2347,Tropical,Sandy,Sprinkler,Maize,Chemical,20.47396772542618,76.24197706369819,6.366721678128006,2.4109961178193093
2348,Temperate,Sandy,Drip,Rice,Organic,11.582893365564189,159.98293543721155,6.162378615846995,9.795262557153505
2349,Tropical,Loamy,Sprinkler,Wheat,Organic,12.35353025290598,104.26663016581011,4.997919578527073,1.6319433057465358
2350,Arctic,Sandy,Flood,Wheat,Chemical,13.51715762632385,77.95478463957758,5.328946380987437,5.806080187664537
2351,Temperate,Clayey,Flood,Maize,Organic,25.494471866091203,99.79750918149327,7.863540051773369,9.244229674167531
2352,Temperate,Loamy,Sprinkler,Rice,Chemical,20.27714718538245,134.54880494525227,4.962500906917542,9.511244963942728
2353,Tropical,Loamy,Drip,Wheat,Organic,10.21134245548886,158.97063982706646,7.606581693020354,3.088980665917984
2354,Tropical,Sandy,Flood,Maize,Chemical,23.47033054944218,122.28363290862268,6.322126017830946,2.2958648309332776
2355,Temperate,Clayey,Flood,Wheat,Chemical,18.473803573209942,128.839248474256,4.493185865484991,7.519627002861019
2356,Tropical,Loamy,Drip,Rice,Organic,20.217047299275958,70.84189039141226,5.8692495126202715,1.377762114486134
2357,Temperate,Loamy,Sprinkler,Maize,Organic,14.282324868258712,187.2036387062348,7.794194869443503,5.367150721272829
2358,Arctic,Sandy,Flood,Wheat,Chemical,21.035644567882073,189.30862969880667,5.674262392549434,8.167197041138637
2359,Tropical,Sandy,Drip,Maize,Organic,29.58306479502977,152.51398856270055,7.453546259157449,6.042292520651505
2360,Temperate,Clayey,Drip,Wheat,Chemical,11.468893820115229,52.644711340103704,5.025714778606831,2.6921193919660453
2361,Arctic,Sandy,Flood,Wheat,Organic,15.678347993288613,130.56113238549892,6.283688607201492,5.383398695229669
2362,Arctic,Clayey,Sprinkler,Rice,Organic,14.859951857216595,144.38284581329202,7.375408232807895,9.291472448040036
2363,Temperate,Loamy,Flood,Rice,Organic,14.970986215023592,199.1981334437165,7.6827537646787825,6.554916802398491
2364,Tropical,Clayey,Drip,Wheat,Organic,17.574127151307547,199.41004327921954,5.943293468605203,7.493415648121179
2365,Temperate,Clayey,Flood,Maize,Chemical,26.36219569488335,178.6416852988336,6.558752408581716,4.026374916962634
2366,Arctic,Clayey,Sprinkler,Maize,Chemical,28.25717379928775,59.57464880391703,4.011920523129324,2.6963539765085596
2367,Temperate,Loamy,Drip,Rice,Organic,14.044301749179466,192.9914586168095,5.0128932300535585,3.3007800690964326
2368,Tropical,Sandy,Sprinkler,Wheat,Organic,20.858998758962255,141.89918707279986,5.114848414987783,5.798598343842654
2369,Arctic,Loamy,Flood,Rice,Organic,22.737979443309605,170.1330155718769,4.373972046617723,3.5219813824963335
2370,Temperate,Sandy,Flood,Wheat,Organic,20.4365494872769,111.07892745287803,5.118780053427907,5.87768308683491
2371,Tropical,Clayey,Sprinkler,Wheat,Organic,18.681527883938394,97.95042068518848,5.284488132232557,7.370127346385592
2372,Arctic,Clayey,Flood,Rice,Chemical,13.839510117184757,119.4866218225712,7.875064158272773,7.609562885532713
2373,Tropical,Clayey,Sprinkler,Maize,Chemical,19.76438718398477,72.03117694532403,6.674409522243351,2.4821644569498407
2374,Arctic,Clayey,Flood,Rice,Organic,18.024296554226577,103.55992081299591,5.7040203176653765,7.753877639504768
2375,Temperate,Clayey,Sprinkler,Wheat,Chemical,25.91126725004539,178.6426249652418,7.952217842782037,7.0541932563312315
2376,Tropical,Sandy,Sprinkler,Rice,Chemical,25.272087183259906,55.69257293913222,4.612929280938445,1.10804620031836
2377,Arctic,Sandy,Drip,Maize,Organic,12.679973624113414,72.63170702369067,5.904204775721938,1.5298495758077575
2378,Tropical,Clayey,Drip,Maize,Chemical,11.770381051261351,68.76742394742283,6.588248828196198,6.816245516743423
2379,Tropical,Loamy,Sprinkler,Wheat,Chemical,28.16307886455006,110.4613314050342,4.222322537936308,4.453335096073387
2380,Temperate,Loamy,Flood,Rice,Chemical,20.710167779289954,199.54803513362927,6.867995432332475,2.314935996180993
2381,Tropical,Clayey,Flood,Maize,Chemical,27.156018745651814,76.00368953170741,4.39946941168796,1.3995690325266992
2382,Arctic,Sandy,Flood,Rice,Organic,11.163022411328022,71.82239743988902,4.561129234398708,2.434585066051878
2383,Arctic,Loamy,Sprinkler,Maize,Chemical,20.530312330432604,187.25835946642317,4.638758049848336,9.61762567889455
2384,Arctic,Loamy,Sprinkler,Wheat,Chemical,20.78853029152473,182.30757754489485,7.715559306622071,7.5480907741387275
2385,Arctic,Loamy,Sprinkler,Wheat,Chemical,27.214040650843,54.836055499483166,6.732942180552671,5.7493487884086445
2386,Temperate,Clayey,Sprinkler,Rice,Organic,11.95219996459415,162.75589402689724,6.621710004412416,9.473864500491326
2387,Tropical,Loamy,Drip,Wheat,Chemical,14.808911273518186,148.31985522146442,6.221973985859968,6.571993939134435
2388,Temperate,Loamy,Sprinkler,Maize,Chemical,18.130766277740264,165.16112147790636,5.171223994780411,7.530806694526006
2389,Tropical,Loamy,Flood,Wheat,Chemical,27.316829508398843,124.17536821938832,6.483558818397405,3.5438663665528485
2390,Tropical,Loamy,Drip,Maize,Organic,28.77766630141134,198.70688276724434,5.64059887955456,6.300836592302762
2391,Tropical,Sandy,Flood,Maize,Organic,29.854492391872558,56.57705280664448,4.581664600370459,2.2912951986805625
2392,Temperate,Clayey,Sprinkler,Wheat,Organic,29.183869729170432,85.15573796057086,6.758389161310932,4.640348306779979
2393,Tropical,Clayey,Drip,Maize,Organic,10.118835116887087,109.48189804604226,4.518328671719691,1.2991629248794911
2394,Temperate,Sandy,Sprinkler,Maize,Organic,10.95416682907744,117.46669123485547,4.762674324084693,2.9496527882441246
2395,Arctic,Sandy,Drip,Rice,Chemical,12.952136383151773,188.2051104049278,7.270797247390424,1.6738176648040723
2396,Arctic,Clayey,Flood,Rice,Organic,16.977241935405463,134.00065461158883,6.6404683845006165,4.490009375565082
2397,Tropical,Loamy,Sprinkler,Rice,Chemical,26.598360619739175,56.76664932805908,6.5239646168545695,8.587316481746411
2398,Temperate,Loamy,Sprinkler,Wheat,Organic,27.85312390670961,111.17944451384928,5.672811137370896,4.401406957105477
2399,Arctic,Clayey,Drip,Rice,Organic,13.73668812589166,112.47356185536049,5.585122072957485,8.48475663395179
2400,Temperate,Loamy,Drip,Maize,Organic,22.393283032394173,194.8236407656677,6.761050436741605,6.908484813209986
2401,Temperate,Sandy,Sprinkler,Wheat,Chemical,28.347239701305533,139.87956365316623,6.960022154436183,5.58576501967745
2402,Tropical,Loamy,Drip,Wheat,Chemical,19.274634718626416,145.34766067384083,6.040852809457242,3.1320252393519747
2403,Arctic,Loamy,Sprinkler,Wheat,Chemical,12.07087143905568,156.9879546876906,7.877076977394105,9.299404835597372
2404,Tropical,Loamy,Drip,Wheat,Organic,19.156273001692497,165.50589735231847,7.822798235675488,1.4878072795782993
2405,Tropical,Clayey,Flood,Maize,Organic,17.515898045761144,145.25766053037336,5.649717960051035,7.200217159289338
2406,Arctic,Sandy,Drip,Maize,Organic,21.553159921320137,85.57915267009032,7.282489017132614,6.59115903528432
2407,Arctic,Loamy,Flood,Rice,Organic,18.773173688142073,181.10688715117462,6.173071366393661,4.969373700308742
2408,Temperate,Clayey,Drip,Wheat,Organic,10.346918537074359,159.8179700615945,6.0470235502286975,3.162888597633448
2409,Arctic,Loamy,Drip,Rice,Organic,29.879954668273424,161.28057276454336,4.219856245514608,4.876263431607402
2410,Temperate,Sandy,Sprinkler,Maize,Chemical,20.87080475461142,199.48351088521238,6.295898841873241,8.854954529980786
2411,Temperate,Loamy,Drip,Wheat,Chemical,19.472615109692192,170.3789802294974,7.602311722252658,8.530894992294588
2412,Temperate,Sandy,Drip,Maize,Organic,29.09234743008108,174.372710473273,7.120535396780369,9.472431249793264
2413,Arctic,Loamy,Flood,Rice,Chemical,13.117207351741541,192.71082735652377,7.145268578797048,3.770138859627232
2414,Tropical,Sandy,Drip,Maize,Chemical,13.784752050904965,72.67009997733408,4.639716154305357,4.483937425319857
2415,Temperate,Loamy,Sprinkler,Wheat,Chemical,26.16029498125567,124.65910647171017,5.433797788534255,1.16853537393877
2416,Tropical,Sandy,Flood,Wheat,Organic,15.216621600500176,137.08505353861813,4.932819666600944,9.486549952480074
2417,Tropical,Loamy,Sprinkler,Rice,Organic,25.984542125830536,99.39135938336864,5.263661129822544,3.96451082635542
2418,Arctic,Loamy,Sprinkler,Wheat,Organic,15.43066965817005,175.91050158417585,6.318157373974902,4.637474393796939
2419,Tropical,Clayey,Sprinkler,Maize,Organic,10.66375260450003,164.3629432468585,5.459135253480992,9.170241503026551
2420,Tropical,Clayey,Sprinkler,Maize,Chemical,20.340294477734318,158.1324611762186,6.242791269857064,5.739385871501319
2421,Arctic,Sandy,Flood,Maize,Organic,13.933728682537227,199.57241596372504,5.754004993098308,6.095570875799302
2422,Temperate,Loamy,Drip,Maize,Organic,25.156925858649423,88.90720601125858,5.1464622337989105,2.5860955433582515
2423,Tropical,Sandy,Sprinkler,Rice,Organic,22.82399266464296,160.3185877513132,4.3816137368206345,5.48794018736789
2424,Arctic,Clayey,Flood,Maize,Chemical,28.472053359558355,132.7106712358851,7.5673538293791305,9.263877408178967
2425,Tropical,Sandy,Sprinkler,Rice,Chemical,25.659767145314717,96.94837737408142,4.045493464018595,6.028462792971334
2426,Tropical,Sandy,Drip,Maize,Chemical,13.615519096814538,74.08803060846887,4.006609952567885,3.2960472817578226
2427,Temperate,Clayey,Flood,Rice,Chemical,26.003164733295925,184.38257556013207,7.307190959054184,1.2806277772128656
2428,Tropical,Loamy,Flood,Maize,Chemical,22.834740896280465,139.3183224061768,7.98724376130316,4.026715961086612
2429,Arctic,Sandy,Drip,Maize,Organic,23.3790328352125,173.74007564611918,6.908411310854625,6.153318226580121
2430,Tropical,Clayey,Flood,Rice,Chemical,26.645257719402974,131.80174760023172,4.061095352251539,1.383519595337471
2431,Temperate,Loamy,Drip,Wheat,Chemical,21.476481383778804,82.99656209810294,4.906760906674053,6.488133195620406
2432,Temperate,Clayey,Flood,Wheat,Organic,19.320070287060258,100.63232196504879,7.887290801047845,5.710724444063015
2433,Arctic,Sandy,Flood,Wheat,Organic,22.73282070717456,107.23082637103198,7.234417008695339,8.05091922249914
2434,Temperate,Loamy,Drip,Rice,Organic,15.95914857916718,195.94022187555535,6.267199375218844,1.2599935504476565
2435,Tropical,Loamy,Drip,Wheat,Chemical,13.651942621741986,50.844991757207374,4.947442837761436,8.027626103368636
2436,Temperate,Clayey,Flood,Wheat,Organic,22.331756761424927,197.84990345367606,4.057480823706996,5.687893411822962
2437,Arctic,Clayey,Flood,Rice,Chemical,14.676967381709554,197.0692452664746,4.083445890549636,4.334763995017403
2438,Temperate,Clayey,Drip,Wheat,Organic,11.598302186932134,199.42261857952047,6.4479234541209065,9.688446787229417
2439,Temperate,Loamy,Drip,Wheat,Chemical,10.011083691705078,121.4882268379452,4.087327505409693,2.441075925124477
2440,Temperate,Loamy,Flood,Wheat,Chemical,22.166388028001343,194.57134544314994,7.974520567701491,5.871926071819958
2441,Arctic,Sandy,Flood,Rice,Chemical,17.242975669604736,109.3398772774741,4.733535333974952,3.8888332623323056
2442,Temperate,Loamy,Flood,Rice,Chemical,25.046219413469117,53.94416610025801,6.84282944747711,5.747377409158022
2443,Temperate,Sandy,Drip,Wheat,Organic,17.503527966262048,83.65207795576468,4.620238885649654,5.970479073223709
2444,Tropical,Clayey,Flood,Wheat,Organic,19.720068964764536,191.7944367406077,6.1603736843908585,1.805034235823612
2445,Arctic,Clayey,Sprinkler,Rice,Chemical,18.1416994563077,52.064704000309995,4.32244515386487,6.950216322265147
2446,Temperate,Loamy,Drip,Wheat,Organic,23.011495822186923,131.89912031344625,7.067113698132973,6.710333463271106
2447,Arctic,Clayey,Flood,Rice,Chemical,17.122783240299363,61.34023833420186,6.339684378899319,7.925205471710176
2448,Temperate,Clayey,Drip,Wheat,Organic,29.275352998846177,92.95948676413677,4.34466677360566,1.815926442932539
2449,Temperate,Loamy,Sprinkler,Rice,Organic,28.7229397319706,63.213927606783,7.394344756800022,3.6753269221331903
2450,Temperate,Sandy,Drip,Maize,Chemical,26.960558053145625,178.92929316695844,6.188074459106808,6.850995397552912
2451,Tropical,Loamy,Flood,Maize,Chemical,28.406005411454963,138.66060644715589,7.686369240053272,2.230577433240476
2452,Tropical,Sandy,Sprinkler,Rice,Organic,18.982793769187822,185.31596985774692,7.666493494712451,7.098383897095981
2453,Tropical,Loamy,Sprinkler,Maize,Chemical,20.728607935789842,153.25297993103425,7.68203115794633,1.531240397383807
2454,Arctic,Loamy,Flood,Wheat,Organic,24.84185185116489,195.65436968676497,4.311140800801872,4.014383976636649
